regime_dimension,regime_value,algorithm_display,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_runtime_seconds
variant,noise,Matrix Profile | Subseq x4,3,0.8341290045178189,0.1527165932452276,0.1527165932452276,0.1527165932452276,0.1193091666791588
variant,noise,OCSVM | Gamma 0.1,3,0.6788740054967475,0.17424242424242423,0.14852607709750568,0.14852607709750568,0.14957839999503145
variant,noise,OCSVM | Train frac 0.20,3,0.7057870342413072,0.15352260778128288,0.1406151914626491,0.1406151914626491,0.13667619998644417
variant,noise,OCSVM | Nu 0.10,3,0.797971067953476,0.14654282765737875,0.13968253968253969,0.13968253968253969,0.1378463666769676
variant,noise,OCSVM | Baseline,3,0.7955835452580535,0.14654282765737875,0.13968253968253969,0.13968253968253969,0.10729029999735455
variant,noise,DAMP | Start x2,3,0.783195227290015,0.20370370370370372,0.12557943531394858,0.12557943531394858,5.475077766672864
variant,noise,Local Outlier Factor | Neighbors 10,3,0.7991746103699593,0.22341561330471024,0.1164449146647258,0.1164449146647258,0.13244616667119166
variant,noise,Local Outlier Factor | Metric manhattan,3,0.846655975854249,0.23163286249498374,0.10255095189036652,0.10255095189036652,1.503283866661756
variant,noise,Local Outlier Factor | p = 1,3,0.846655975854249,0.23163286249498374,0.10255095189036652,0.10255095189036652,1.5747713333694264
variant,noise,Local Outlier Factor | Baseline,3,0.8393903225782791,0.23834988540870894,0.10060456902638858,0.10060456902638858,0.14121579999725023
variant,noise,Local Outlier Factor | Leaf size 60,3,0.8393903225782791,0.23834988540870894,0.10060456902638858,0.10060456902638858,0.11932503331142168
variant,noise,Local Outlier Factor | Search brute,3,0.8393903225782791,0.23834988540870894,0.10060456902638858,0.10060456902638858,0.1474617666681297
variant,noise,OCSVM | Kernel linear,3,0.443353869219237,0.0,0.0,0.0,0.021666033329286922
variant,raw,SAND | Overlap 64,26,0.9568262640359831,0.36679288576063,0.34867249411473594,0.34867249411473594,30.362634323078403
variant,raw,SAND | Init 3000,26,0.9553867973182245,0.3298367631133154,0.3197956185698718,0.3197956185698718,16.634918200004343
variant,raw,SAND | Baseline,26,0.9521194068698229,0.33360317072590856,0.3144136078765459,0.3144136078765459,12.593218600005807
variant,raw,SAND | Subseq x2,26,0.946878840198387,0.3287972452582899,0.31101750127791844,0.31101750127791844,3.205272446151447
variant,raw,SAND | Alpha 0.7,26,0.9501030306387536,0.321849030784498,0.3089292618492445,0.3089292618492445,13.082230742308848
variant,raw,SAND | k = 3,26,0.9462881044796964,0.32617732358785534,0.3035939750107581,0.3035939750107581,7.084315261532678
variant,raw,Matrix Profile | Subseq x1,26,0.9652326040341829,0.3664153064684319,0.3010103706539015,0.3010103706539015,0.14044544615899213
variant,raw,Matrix Profile | Baseline,26,0.9553105805739436,0.3032097873250902,0.2653846974638063,0.2653846974638063,0.127666392307639
variant,raw,SAND | Batch 1000,26,0.9359719603221405,0.27506646796194756,0.26338842958259934,0.26338842958259934,14.148052288463358
variant,raw,OCSVM | Gamma 0.1,26,0.6952883474058095,0.26828330551296686,0.22989035653706388,0.22989035653706388,0.09599390384391882
variant,raw,DAMP | x_lag x8,26,0.874581136664966,0.22017077526769574,0.20087541574758458,0.20087541574758458,25.618039346156785
variant,raw,Isolation Forest | Trees 400,26,0.768586675805525,0.21672741652280655,0.1914948107482086,0.1914948107482086,1.0874898884593187
variant,raw,Local Outlier Factor | Baseline,26,0.8561557779789493,0.26793420489100106,0.19078980381135063,0.19078980381135063,0.2097963961512925
variant,raw,Local Outlier Factor | Leaf size 60,26,0.8561557779789493,0.26793420489100106,0.19078980381135063,0.19078980381135063,0.17018283461668313
variant,raw,Local Outlier Factor | Search brute,26,0.8561557779789493,0.26793420489100106,0.19078980381135063,0.19078980381135063,0.1772542346152477
variant,raw,Isolation Forest | Seed 7,26,0.7838088154353039,0.21509974156902084,0.18503609906597968,0.18503609906597968,0.5441808384673025
variant,raw,Isolation Forest | Max feat 0.6,26,0.7686208998989302,0.20174011234809147,0.18421119633478006,0.18421119633478006,1.4953549076879147
variant,raw,Matrix Profile | Subseq x4,26,0.9084260893826048,0.24252817637772336,0.1828188448889706,0.1828188448889706,0.13930641922902745
variant,raw,OCSVM | Baseline,26,0.7361283602891157,0.20654727351347282,0.18237817310714682,0.18237817310714682,0.09085825000343342
variant,raw,DAMP | Baseline,26,0.8770885263306992,0.20736956168018347,0.1822903896148492,0.1822903896148492,22.728372661535666
variant,raw,OCSVM | Nu 0.10,26,0.7364961438703997,0.2064994251085774,0.18220775695693536,0.18220775695693536,0.11691446538987713
variant,raw,Isolation Forest | Baseline,26,0.7673538542129558,0.21622354087606327,0.1803476908633102,0.1803476908633102,0.5610468192227507
variant,raw,Isolation Forest | Max samples auto,26,0.7673538542129558,0.21622354087606327,0.1803476908633102,0.1803476908633102,0.5677783230762893
variant,raw,DAMP | Start x2,26,0.8979066833189564,0.20427695061158824,0.17987801929861516,0.17987801929861516,27.806588546153552
variant,raw,Isolation Forest | Bootstrap on,26,0.7719871241185748,0.20965715535916138,0.17211938291748533,0.17211938291748533,0.511712534619549
variant,raw,OCSVM | Train frac 0.20,26,0.7310141183551325,0.1984407263911203,0.1713871135813631,0.1713871135813631,0.1424351884589459
variant,raw,Local Outlier Factor | Metric manhattan,26,0.8589730369427427,0.25709921651177425,0.17084300719662654,0.17084300719662654,1.5527139846123577
variant,raw,Local Outlier Factor | p = 1,26,0.8589730369427427,0.25709921651177425,0.17084300719662654,0.17084300719662654,1.5822245076930044
variant,raw,Local Outlier Factor | Neighbors 10,26,0.7820094169065234,0.21231956136714267,0.14326585827131666,0.14326585827131666,0.18051021152999824
variant,raw,HBOS | Bins 20,26,0.6678616691053942,0.10322912338860589,0.12826462791397222,0.12826462791397222,0.33884310769812703
variant,raw,HBOS | Baseline,26,0.6685102673357517,0.09703164782458745,0.12306833913261156,0.12306833913261156,0.3416800538476449
variant,raw,HBOS | Tol 0.2,26,0.6685102673357517,0.09703164782458745,0.12306833913261156,0.12306833913261156,0.3345061115374287
variant,raw,HBOS | Alpha 0.05,26,0.6624980821963763,0.0911031780147403,0.11700356972628828,0.11700356972628828,0.33622841923408064
variant,raw,OCSVM | Kernel linear,26,0.36674105939419077,0.04261338693075382,0.08190762672650478,0.08190762672650478,0.024540130767630987
variant,raw,PCA | Weighted off,26,0.5450463389892944,0.0641935697884921,0.08046311809012903,0.08046311809012903,0.1641842884598121
variant,raw,PCA | Components 0.95,26,0.5364849926736887,0.0635223046608576,0.07964736357208681,0.07964736357208681,0.14418375769253963
variant,raw,PCA | Baseline,26,0.5459700834579828,0.06355184218034675,0.07482225625552218,0.07482225625552218,0.11282406922635765
variant,raw,PCA | Whiten on,26,0.5459700834579828,0.06355184218034675,0.07482225625552218,0.07482225625552218,0.15928371538309596
variant,raw,PCA | Score comps 2,26,0.5459304177387388,0.06355184218034675,0.07482225625552218,0.07482225625552218,0.07200284999607202
variant,raw,PCA | Standardize off,26,0.5437335116607451,0.06337086308343244,0.07468899399539425,0.07468899399539425,0.16745158077146
