family,algorithm_display,algorithm_superfamily,algorithm_category,evaluation_mode,dataset_count,mean_roc_auc,mean_f1,mean_evaluation_f1,mean_range_f1,mean_affiliation_precision,mean_affiliation_recall,mean_runtime_seconds
insectEPG,OCSVM | Train frac 0.20,Density-based,Distribution,range,4,0.43197277129821665,0.06053361053361053,0.07160199620806082,0.07160199620806082,0.7484248950151132,0.9911622772875031,0.10464785000658594
insectEPG,HBOS | Bins 20,Density-based,Distribution,range,4,0.944465152632469,0.1324388697075796,0.0696600183326688,0.0696600183326688,0.8180318697926025,0.9944166421407822,0.10214560000167694
insectEPG,OCSVM | Nu 0.10,Density-based,Distribution,range,4,0.42134998220274866,0.0640317966562304,0.06565931983463609,0.06565931983463609,0.7371890472090101,0.9912381057310451,0.10140769998542964
insectEPG,OCSVM | Kernel linear,Density-based,Distribution,range,4,0.3562349830154153,0.07258064516129033,0.0614929299572509,0.0614929299572509,0.6596715864370952,0.9356242718608253,0.021774499997263774
insectEPG,OCSVM | Baseline,Density-based,Distribution,range,4,0.43183082192678146,0.05672805390157014,0.05949868800570223,0.05949868800570223,0.7489208790314286,0.9909023398571096,0.06706532501266338
insectEPG,PCA | Weighted off,Density-based,Encoding,range,4,0.41439008210820855,0.0053475935828877,0.037531806615776084,0.037531806615776084,0.8220329297564092,0.9702977164324995,0.012635999999474734
insectEPG,PCA | Components 0.95,Density-based,Encoding,range,4,0.4109964401466593,0.005494505494505495,0.034911242603550295,0.034911242603550295,0.8152091799743605,0.9753487566375408,0.008826600009342656
insectEPG,OCSVM | Gamma 0.1,Density-based,Distribution,range,4,0.2611080080133283,0.0058823529411764705,0.034653465346534656,0.034653465346534656,0.7351916824646588,0.9528434804210407,0.052496474992949516
WalkingAceleration,DAMP | Baseline,Distance-based,Discord,range,4,0.8990541932856031,0.0,0.0,0.0,,0.0,8.536838299987721
WalkingAceleration,DAMP | Start x2,Distance-based,Discord,range,4,0.8992145284930768,0.0,0.0,0.0,,0.0,8.190405300003476
WalkingAceleration,DAMP | x_lag x8,Distance-based,Discord,range,4,0.8882665155854815,0.0,0.0,0.0,,0.0,7.532124300021678
WalkingAceleration,Local Outlier Factor | Baseline,Distance-based,Proximity,range,4,0.33225010763888563,0.0,0.0,0.0,0.5852773757365406,0.8222731727250527,0.5289053000014974
WalkingAceleration,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,4,0.33225010763888563,0.0,0.0,0.0,0.5852773757365406,0.8222731727250527,0.14192404999630526
WalkingAceleration,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,4,0.2834617226732048,0.0,0.0,0.0,0.5947527832102728,0.8195749241626943,1.248944474995369
WalkingAceleration,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,4,0.3831920992919148,0.0,0.0,0.0,0.6739595418307466,0.8839766606822262,0.12569982500281185
WalkingAceleration,Local Outlier Factor | Search brute,Distance-based,Proximity,range,4,0.33225010763888563,0.0,0.0,0.0,0.5852773757365406,0.8222731727250527,0.12138077501731459
WalkingAceleration,Local Outlier Factor | p = 1,Distance-based,Proximity,range,4,0.2834617226732048,0.0,0.0,0.0,0.5947527832102728,0.8195749241626943,1.2774577250238508
WalkingAceleration,Matrix Profile | Baseline,Distance-based,Discord,range,4,0.799764167823094,0.0,0.0,0.0,,0.0,0.07840167501126416
WalkingAceleration,Matrix Profile | Subseq x4,Distance-based,Discord,range,4,0.6597855406708456,0.0,0.0,0.0,,0.0,0.0735104500054149
WalkingAceleration,SAND | Alpha 0.7,Distance-based,Clustering,range,4,0.7869078646860226,0.0,0.0,0.0,,0.0,7.993219449999742
WalkingAceleration,SAND | Baseline,Distance-based,Clustering,range,4,0.7945000811998209,0.0,0.0,0.0,,0.0,21.978264275036054
WalkingAceleration,SAND | Batch 1000,Distance-based,Clustering,range,4,0.7390986192330834,0.0,0.0,0.0,0.6436265709156194,0.32390783961699576,3.0162160500040045
WalkingAceleration,SAND | k = 3,Distance-based,Clustering,range,4,0.728406261453898,0.0,0.0,0.0,0.6430281268701377,0.16143028126870135,3.0542763249977725
insectEPG,PCA | Baseline,Density-based,Encoding,range,4,0.4138167225201524,0.0,0.0,0.0,0.8201242720249138,0.9623716514125743,0.012206349987536669
insectEPG,PCA | Score comps 2,Density-based,Encoding,range,4,0.41378273730592036,0.0,0.0,0.0,0.8176794834703579,0.9623716514125743,0.009219174986355938
insectEPG,PCA | Standardize off,Density-based,Encoding,range,4,0.41393647680316326,0.0,0.0,0.0,0.8152511853893762,0.9623716514125743,0.008521750001818873
insectEPG,PCA | Whiten on,Density-based,Encoding,range,4,0.4138167225201524,0.0,0.0,0.0,0.8201242720249138,0.9623716514125743,0.012905950003187172
weallwalk,Local Outlier Factor | Neighbors 10,Distance-based,Proximity,range,1,0.9922660020571248,0.10434782608695652,0.020618556701030924,0.020618556701030924,0.5116223908918406,1.0,0.1067122999811545
weallwalk,DAMP | Baseline,Distance-based,Discord,range,1,0.6855566104913363,0.0,0.0,0.0,,0.0,4.70239379996201
weallwalk,DAMP | Start x2,Distance-based,Discord,range,1,0.8098544188622517,0.0,0.0,0.0,,0.0,7.034233100013807
weallwalk,DAMP | x_lag x8,Distance-based,Discord,range,1,0.683420365535248,0.0,0.0,0.0,,0.0,4.803883499989752
weallwalk,HBOS | Alpha 0.05,Density-based,Distribution,range,1,0.5890102065036791,0.0,0.0,0.0,,0.0,0.0806130999699235
weallwalk,HBOS | Baseline,Density-based,Distribution,range,1,0.6208165202943271,0.0,0.0,0.0,,0.0,0.07739589997800067
weallwalk,HBOS | Bins 20,Density-based,Distribution,range,1,0.550201756468075,0.0,0.0,0.0,,0.0,0.08042130002286285
weallwalk,HBOS | Tol 0.2,Density-based,Distribution,range,1,0.6208165202943271,0.0,0.0,0.0,,0.0,0.11436579999281093
weallwalk,Isolation Forest | Baseline,Density-based,Tree,range,1,0.826074056491811,0.0,0.0,0.0,,0.0,0.520225299987942
weallwalk,Isolation Forest | Bootstrap on,Density-based,Tree,range,1,0.8313948888361421,0.0,0.0,0.0,,0.0,0.4256824000040069
weallwalk,Isolation Forest | Max feat 0.6,Density-based,Tree,range,1,0.8336102539757893,0.0,0.0,0.0,,0.0,0.5720592000288889
weallwalk,Isolation Forest | Max samples auto,Density-based,Tree,range,1,0.826074056491811,0.0,0.0,0.0,,0.0,0.5231591000338085
weallwalk,Isolation Forest | Seed 7,Density-based,Tree,range,1,0.8898053643484453,0.0,0.0,0.0,,0.0,0.4669154000002891
weallwalk,Isolation Forest | Trees 400,Density-based,Tree,range,1,0.8547353429859956,0.0,0.0,0.0,,0.0,0.9652547999867238
weallwalk,Local Outlier Factor | Baseline,Distance-based,Proximity,range,1,0.9730397974523302,0.0,0.0,0.0,0.5123865044095526,0.9715370018975332,0.11876000004122034
weallwalk,Local Outlier Factor | Leaf size 60,Distance-based,Proximity,range,1,0.9730397974523302,0.0,0.0,0.0,0.5123865044095526,0.9715370018975332,0.10592860000906512
weallwalk,Local Outlier Factor | Metric manhattan,Distance-based,Proximity,range,1,0.9613300102856238,0.0,0.0,0.0,0.5122169202912031,0.9717741935483871,0.4043995999963954
weallwalk,Local Outlier Factor | Search brute,Distance-based,Proximity,range,1,0.9730397974523302,0.0,0.0,0.0,0.5123865044095526,0.9715370018975332,0.10613750002812594
weallwalk,Local Outlier Factor | p = 1,Distance-based,Proximity,range,1,0.9613300102856238,0.0,0.0,0.0,0.5122169202912031,0.9717741935483871,0.38241280004149303
weallwalk,Matrix Profile | Baseline,Distance-based,Discord,range,1,0.9883495529709629,0.0,0.0,0.0,0.17659225119413727,0.9954933586337761,0.09438119997503236
weallwalk,Matrix Profile | Subseq x1,Distance-based,Discord,range,1,0.9181897302001741,0.0,0.0,0.0,0.14969872982951618,0.9983396584440228,0.1377455000183545
weallwalk,Matrix Profile | Subseq x4,Distance-based,Discord,range,1,0.9835034417279849,0.0,0.0,0.0,0.6739800759013284,0.7288899430740038,0.09706590004498139
weallwalk,OCSVM | Baseline,Density-based,Distribution,range,1,0.9915539204050954,0.0,0.0,0.0,0.719024926686217,0.9990512333965844,0.07122709997929633
weallwalk,OCSVM | Gamma 0.1,Density-based,Distribution,range,1,0.9841957433341245,0.0,0.0,0.0,0.6446686615092687,0.997865275142315,0.03677299997070804
weallwalk,OCSVM | Kernel linear,Density-based,Distribution,range,1,0.32965424479784794,0.0,0.0,0.0,0.7521177825969098,0.9554079696394687,0.014131299976725131
weallwalk,OCSVM | Nu 0.10,Density-based,Distribution,range,1,0.9913561199461982,0.0,0.0,0.0,0.6940335518371572,0.9345351043643264,0.08643820002907887
weallwalk,OCSVM | Train frac 0.20,Density-based,Distribution,range,1,0.9903275575599335,0.0,0.0,0.0,0.6779748826525517,0.9992884250474384,0.09531120001338422
weallwalk,PCA | Baseline,Density-based,Encoding,range,1,0.8330168525990981,0.0,0.0,0.0,,0.0,0.01000669994391501
weallwalk,PCA | Components 0.95,Density-based,Encoding,range,1,0.8372497824194951,0.0,0.0,0.0,,0.0,0.00838000001385808
weallwalk,PCA | Score comps 2,Density-based,Encoding,range,1,0.8336300340216789,0.0,0.0,0.0,,0.0,0.00779180001700297
weallwalk,PCA | Standardize off,Density-based,Encoding,range,1,0.8329970725532083,0.0,0.0,0.0,,0.0,0.006299400003626943
weallwalk,PCA | Weighted off,Density-based,Encoding,range,1,0.8339465147559142,0.0,0.0,0.0,,0.0,0.009956099966075271
weallwalk,PCA | Whiten on,Density-based,Encoding,range,1,0.8330168525990981,0.0,0.0,0.0,,0.0,0.03532929997891188
weallwalk,SAND | Alpha 0.7,Distance-based,Clustering,range,1,0.9299786375504391,0.0,0.0,0.0,0.11824003795066419,0.12073055028463002,2.338382099987939
weallwalk,SAND | Baseline,Distance-based,Clustering,range,1,0.9155589840968431,0.0,0.0,0.0,0.41099383301707776,0.6148007590132828,2.3285698000108823
weallwalk,SAND | Batch 1000,Distance-based,Clustering,range,1,0.9294050162196377,0.0,0.0,0.0,0.6138519924098671,0.6148007590132828,3.2552127999952063
weallwalk,SAND | Init 3000,Distance-based,Clustering,range,1,0.9226204604794683,0.0,0.0,0.0,0.6142077798861479,0.6150379506641366,3.3844556999974884
weallwalk,SAND | Overlap 64,Distance-based,Clustering,range,1,0.9256468075005935,0.0,0.0,0.0,,0.0,1.2253740000305697
weallwalk,SAND | Subseq x2,Distance-based,Clustering,range,1,0.9259435081889391,0.0,0.0,0.0,0.614089184060721,0.6150379506641366,1.3838911000057124
weallwalk,SAND | k = 3,Distance-based,Clustering,range,1,0.8720824432312684,0.0,0.0,0.0,,0.0,2.0809690000023693
