dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
153_UCR_Anomaly_PowerDemand2_14000_23357_23717,153,PowerDemand,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,22.916129100020044,0.324004471996095,0.17802601313224706,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.05342363348343805,0.0061800422103318745,0.0,0.0,0.0,0.0,0.8580825113928361,0,29377,193,361,0.0,0.0,0.0,0.0,0.0,0.348883693289038,0.4768300424309245,168,0.0,0.0,0.0,,,,,,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1606115000322461,0.3428380086886547,0.18283673944758277,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.07034456011698613,0.006341665916377295,0.0,0.0,0.0,0.0,0.891348227031403,0,29488,82,361,0.0,0.0,0.0,0.0,0.0,0.2693430662882353,0.5722909691366782,168,0.0,0.0,0.0,,,,,,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,2.289268499996979,0.32191950397616226,0.17869668272746772,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.06545827216886173,0.006348323098304593,0.0,0.0,0.0,0.0,0.8580095521585653,0,29369,201,361,0.0,0.0,0.0,0.0,0.0,0.3032921823012165,0.5699628304842597,168,0.0,0.0,0.0,,,,,,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,23.090274000016507,0.32383791780615495,0.17461725807614495,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.07863345065045899,0.0064050638603378365,0.0,0.0,0.0,0.0,0.8476896920345898,0,29360,210,361,0.0,0.0,0.0,0.0,0.0,0.3013128608497958,0.5729036664290935,168,0.0,0.0,0.0,,,,,,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.163479799986817,0.29229209829286984,0.1525715205373051,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.3294456775770611,0.0017202482981082637,0.0,0.0,0.0,0.0,0.7500066599047852,0,29589,269,73,0.0,0.0,0.0,0.0,0.0,0.32528893282306437,0.8843673783034312,168,0.0,0.0,0.0,,,,,,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,2.294920100015588,0.293819646200473,0.16015458816031022,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.33269071779941034,0.0017398651191767667,0.0,0.0,0.0,0.0,0.7742834106814036,0,29575,283,73,0.0,0.0,0.0,0.0,0.0,0.3233184852841158,0.8725401757375296,168,0.0,0.0,0.0,,,,,,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,22.865164100017864,0.30568679711000873,0.1717754972718833,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.33444147044870837,0.0017486004505073525,0.0,0.0,0.0,0.0,0.8210132889256587,0,29588,270,73,0.0,0.0,0.0,0.0,0.0,0.31526647090777926,0.8330493468310447,168,0.0,0.0,0.0,,,,,,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.2020931000006385,0.36712061931873163,0.1630612135390119,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.14076686488499454,0.006023488202706937,0.0,0.0,0.0,0.0,0.8563042599357673,0,29458,136,337,0.0,0.0,0.0,0.0,0.0,0.4153861479441932,0.7057565734522736,168,0.0,0.0,0.0,,,,,,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,2.3465264999540523,0.36574956828293453,0.15515828198064008,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.12362268075431923,0.0059435805094885585,0.0,0.0,0.0,0.0,0.8312244142248548,0,29351,243,337,0.0,0.0,0.0,0.0,0.0,0.4195564750916133,0.7058233938057532,168,0.0,0.0,0.0,,,,,,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,23.17407050001202,0.37609227091227226,0.15914786864553984,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.12561933618351143,0.005951040208566813,0.0,0.0,0.0,0.0,0.8535358768488918,0,29383,211,337,0.0,0.0,0.0,0.0,0.0,0.3960849289859568,0.7058902141592329,168,0.0,0.0,0.0,,,,,,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.2161012000287883,0.34042598398133045,0.1857679943507648,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.26231559977500807,0.0015617278368172036,0.0,0.0,0.0,0.0,0.8977299670336247,0,29802,56,73,0.0,0.0,0.0,0.0,0.0,0.699034863519428,0.9767799271658147,168,0.0,0.0,0.0,,,,,,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,2.2839184000040404,0.3075875105075396,0.184458044373777,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.26304462125292594,0.0015911511416642804,0.0,0.0,0.0,0.0,0.8609616436288705,0,29746,112,73,0.0,0.0,0.0,0.0,0.0,0.7363613394139855,0.9779158731749691,168,0.0,0.0,0.0,,,,,,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,22.98344470001757,0.3242244670748191,0.18771754853343664,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.3047199667467107,0.001674079158338549,0.0,0.0,0.0,0.0,0.8873771126751291,0,29751,107,73,0.0,0.0,0.0,0.0,0.0,0.7123858394556701,0.9775817714075709,168,0.0,0.0,0.0,,,,,,,,,,
146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,146,Lab2Cmac011215EPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8870473999995738,0.3498548708088663,0.10207845396815089,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.4919065583298648,0.009211346400854383,0.048484848484848485,0.11267605633802817,0.06779661016949153,0.028169014084507043,0.6560902327133189,8,29722,157,63,0.02821869488536155,0.24507042253521127,0.05060990019814939,1.0,0.056338028169014086,0.5739586178985177,0.9981920571845093,33,0.02821869488536155,0.24507042253521127,0.05060990019814939,,,,,,,,,,
146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,146,Lab2Cmac011215EPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7532710999948904,0.36346538843758514,0.1040155512767384,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.4844549070924089,0.008694171120817822,0.047619047619047616,0.11267605633802817,0.06694560669456066,0.028169014084507043,0.6755120422678003,8,29719,160,63,0.00922722029988466,0.29014084507042254,0.0178856318034317,1.0,0.11267605633802817,0.566398859209794,0.9981335088998097,33,0.00922722029988466,0.29014084507042254,0.0178856318034317,,,,,,,,,,
146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932,146,Lab2Cmac011215EPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,3.270905799989123,0.3415956353697141,0.1031303016786473,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.4575388338599487,0.008771469958041886,0.043478260869565216,0.11267605633802817,0.06274509803921569,0.056338028169014086,0.6509865404056561,8,29703,176,63,0.008385744234800837,0.29014084507042254,0.01630036992344365,1.0,0.11267605633802817,0.5673969296653842,0.9981335088998097,33,0.008385744234800837,0.29014084507042254,0.01630036992344365,,,,,,,,,,
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,41,Lab2Cmac011215EPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8877779999747872,0.31495086094704916,0.09981993871094616,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.6110571985671117,0.34126429267508207,0.20748299319727892,0.46564885496183206,0.28705882352941176,0.44274809160305345,0.6144106770798876,61,29462,233,70,0.010969250134867829,0.5725190839694656,0.021526068892830756,1.0,0.46564885496183206,0.6248968507137315,0.9987459069217236,33,0.010969250134867829,0.5725190839694656,0.021526068892830756,,,,,,,,,,
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,41,Lab2Cmac011215EPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7269973999937065,0.32399385873178266,0.09868050130318845,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.6080328119597588,0.3681068510405212,0.21602787456445993,0.4732824427480916,0.2966507177033493,0.44274809160305345,0.620035362641348,62,29470,225,69,0.018995098039215685,0.5786259541984733,0.03678269594714111,1.0,0.4732824427480916,0.6214241205262299,0.9987814822151686,33,0.018995098039215685,0.5786259541984733,0.03678269594714111,,,,,,,,,,
041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520,41,Lab2Cmac011215EPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,3.2247547999722883,0.31662971135724255,0.09766294676447289,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.6119751828063686,0.3607700365795117,0.22614840989399293,0.48854961832061067,0.30917874396135264,0.42748091603053434,0.6096185516506611,64,29476,219,67,0.01855072463768116,0.5908396946564886,0.03597202756577371,1.0,0.48854961832061067,0.6366821557969083,0.998851097177881,33,0.01855072463768116,0.5908396946564886,0.03597202756577371,,,,,,,,,,
149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,149,Lab2Cmac011215EPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8723117999616079,0.2960144789618752,0.09795291557316653,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.6419465584588353,0.43677560716177327,0.30434782608695654,0.48091603053435117,0.3727810650887574,0.4732824427480916,0.5898732256813748,63,29551,144,68,0.016018306636155607,0.584732824427481,0.03118239549652237,1.0,0.48091603053435117,0.6355569225825407,0.9988165456338877,33,0.016018306636155607,0.584732824427481,0.03118239549652237,,,,,,,,,,
149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,149,Lab2Cmac011215EPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7465168999624439,0.297490481147475,0.09464018598375033,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.6354731114935688,0.45717640336227416,0.32338308457711445,0.4961832061068702,0.39156626506024095,0.48854961832061067,0.5814110390987259,65,29559,136,66,0.021797451374916163,0.5969465648854961,0.04205911775973759,1.0,0.4961832061068702,0.6517671482992735,0.9988851368471485,33,0.021797451374916163,0.5969465648854961,0.04205911775973759,,,,,,,,,,
149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520,149,Lab2Cmac011215EPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,33,1,29826,131,7000,17390,17520,zscore,sigma,3.0,range,datasets\normalized\zscore,3.254272799997125,0.3121930126152573,0.09265097752546954,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.6427491198687932,0.470930120222826,0.3316582914572864,0.5038167938931297,0.4,0.48854961832061067,0.590145945191666,66,29562,133,65,0.02546296296296296,0.6030534351145038,0.04886277376367061,1.0,0.5038167938931297,0.6449855560913265,0.9989186646416902,33,0.02546296296296296,0.6030534351145038,0.04886277376367061,,,,,,,,,,
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420,42,Lab2Cmac011215EPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8947608000016771,0.38989423895905945,0.10624778509969228,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.18137064096966893,0.004295418507596531,0.0,0.0,0.0,0.0,0.7086375942581362,0,29431,197,231,0.0,0.0,0.0,0.0,0.0,0.4925117595847692,0.9629771469920169,33,0.0,0.0,0.0,,,,,,,,,,
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420,42,Lab2Cmac011215EPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7644886000198312,0.40905343596343535,0.1044751644916276,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.1552100300581467,0.004194767885211992,0.0,0.0,0.0,0.0,0.7224789294383182,0,29417,211,231,0.0,0.0,0.0,0.0,0.0,0.48478060152860625,0.9629187919150745,33,0.0,0.0,0.0,,,,,,,,,,
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420,42,Lab2Cmac011215EPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,3.2426698000053875,0.4096205409754058,0.1106102258281447,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.15943894771355283,0.0042029118699216635,0.0,0.0,0.0,0.0,0.7414512184598399,0,29412,216,231,0.0,0.0,0.0,0.0,0.0,0.46476262507861016,0.9629016840912752,33,0.0,0.0,0.0,,,,,,,,,,
150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,150,Lab2Cmac011215EPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8778873000410385,0.3902556893478019,0.10172041836878323,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.06391739532687284,0.003953955714904194,0.0,0.0,0.0,0.0,0.6954169444541516,0,29483,145,231,0.0,0.0,0.0,0.0,0.0,0.45452615800007157,0.9626578251113567,33,0.0,0.0,0.0,,,,,,,,,,
150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,150,Lab2Cmac011215EPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7627098999801092,0.406108471955144,0.10166906352906503,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.04214496407692034,0.003923616140146487,0.0,0.0,0.0,0.0,0.7111156625423392,0,29495,133,231,0.0,0.0,0.0,0.0,0.0,0.43999315580219517,0.9626578251113567,33,0.0,0.0,0.0,,,,,,,,,,
150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420,150,Lab2Cmac011215EPG,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,3.249299399962183,0.4098351074439328,0.09989300576277028,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.03361407279997802,0.00391367838620553,0.0,0.0,0.0,0.0,0.7095141247322436,0,29482,146,231,0.0,0.0,0.0,0.0,0.0,0.441809495496413,0.9626578251113567,33,0.0,0.0,0.0,,,,,,,,,,
038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932,38,Lab2Cmac011215EPG,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,33,1,29950,71,5000,27862,27932,zscore,sigma,3.0,range,datasets\normalized\zscore,0.891031600011047,0.3828214899582042,0.12466752438543106,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.4444385783222377,0.01231899838253595,0.04186046511627907,0.1267605633802817,0.06293706293706294,0.04225352112676056,0.7568240631144973,9,29673,206,62,0.005312868949232586,0.3014084507042254,0.010441684331509925,1.0,0.1267605633802817,0.6287100205769305,0.9981922923181828,33,0.005312868949232586,0.3014084507042254,0.010441684331509925,,,,,,,,,,
