dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629,99,InternalBleeding,noise,hbos,HBOS,Density-based,Distribution,HBOS | Alpha 0.05,Alpha 0.05,hbos__tab_03,3,auto,auto_ablation,Measures milder smoothing inside the log-density score.,ablation,alpha,Alpha 0.05,score_driver,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4412460000021383,0.3091922662276589,0.11447840504178514,"{""alpha"": 0.05, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.8968288979625336,0.7769348657407065,0.8129496402877698,0.7243589743589743,0.7661016949152543,0.782051282051282,0.6526274813530143,113,7472,26,43,0.8129496402877698,0.7794871794871796,0.7958668303871372,1.0,0.7243589743589743,0.9955522386376241,0.9984514549121289,154,0.8129496402877698,0.7794871794871796,0.7958668303871372,,,,,,0.05,,,,,,,,10.0,0.5,,,,,,,,,
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629,99,InternalBleeding,noise,hbos,HBOS,Density-based,Distribution,HBOS | Tol 0.2,Tol 0.2,hbos__tab_04,4,auto,auto_ablation,Measures stricter out-of-range penalties near histogram edges.,ablation,tol,Tol 0.2,score_driver,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.450463299988769,0.3166754667352743,0.11213779204903974,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.2}",,,,,,,0.8959201086101594,0.7730887835550247,0.8102189781021898,0.7115384615384616,0.757679180887372,0.782051282051282,0.6530888428823935,111,7472,26,45,0.8102189781021898,0.7692307692307694,0.7891930323498045,1.0,0.7115384615384616,0.9954873078148156,0.9983040541898655,154,0.8102189781021898,0.7692307692307694,0.7891930323498045,,,,,,0.1,,,,,,,,10.0,0.2,,,,,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,auto,auto_ablation,Lightweight histogram baseline.,baseline,baseline,Baseline,baseline,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4656849000020884,0.3831875581818412,0.16101488282588095,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.9102581201140816,0.7562582087807488,0.9425287356321839,0.5256410256410257,0.6748971193415638,0.7371794871794872,0.8662322066594841,82,7493,5,74,0.9425287356321839,0.6205128205128205,0.7483501150205528,1.0,0.5256410256410257,0.9987911061453856,0.9954138275277549,154,0.9425287356321839,0.6205128205128205,0.7483501150205528,,,,,,0.1,,,,,,,,10.0,0.5,,,,,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Bins 20,Bins 20,hbos__tab_02,2,auto,auto_ablation,Measures finer histogram resolution at every window position.,ablation,n_bins,Bins 20,score_driver,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.44151189998956397,0.4225921707095475,0.15460041164400196,"{""alpha"": 0.1, ""n_bins"": 20, ""tol"": 0.5}",,,,,,,0.9506346991676413,0.7802131585044045,1.0,0.5512820512820513,0.7107438016528925,0.7435897435897436,0.8863934056415534,86,7498,0,70,1.0,0.6410256410256411,0.7812500000000001,1.0,0.5512820512820513,1.0,0.9963384320583172,154,1.0,0.6410256410256411,0.7812500000000001,,,,,,0.1,,,,,,,,20.0,0.5,,,,,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Alpha 0.05,Alpha 0.05,hbos__tab_03,3,auto,auto_ablation,Measures milder smoothing inside the log-density score.,ablation,alpha,Alpha 0.05,score_driver,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5039065000019036,0.37043124591016197,0.16037477956833282,"{""alpha"": 0.05, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.9095690474724882,0.7589849358586888,0.925531914893617,0.5576923076923077,0.696,0.7371794871794872,0.8515555846151605,87,7491,7,69,0.925531914893617,0.6461538461538462,0.7610121836925959,1.0,0.5576923076923077,0.9984141236121844,0.9960126429619505,154,0.925531914893617,0.6461538461538462,0.7610121836925959,,,,,,0.05,,,,,,,,10.0,0.5,,,,,,,,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629,34,InternalBleeding,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Tol 0.2,Tol 0.2,hbos__tab_04,4,auto,auto_ablation,Measures stricter out-of-range penalties near histogram edges.,ablation,tol,Tol 0.2,score_driver,154,1,7654,156,1500,3474,3629,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4643787000095472,0.3831875581818412,0.16101488282588095,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.2}",,,,,,,0.9102581201140816,0.7562582087807488,0.9425287356321839,0.5256410256410257,0.6748971193415638,0.7371794871794872,0.8662322066594841,82,7493,5,74,0.9425287356321839,0.6205128205128205,0.7483501150205528,1.0,0.5256410256410257,0.9987911061453856,0.9954138275277549,154,0.9425287356321839,0.6205128205128205,0.7483501150205528,,,,,,0.1,,,,,,,,10.0,0.2,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,auto,auto_ablation,Lightweight histogram baseline.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08271459996467456,0.3921094564199948,0.19162607052832534,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.9050962127711729,0.019233046741445867,0.0,0.0,0.0,0.0,0.9669876680049707,0,8144,15,25,0.0,0.0,0.0,0.0,0.0,0.31298875855327474,0.3239247311827957,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.5,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Bins 20,Bins 20,hbos__tab_02,2,auto,auto_ablation,Measures finer histogram resolution at every window position.,ablation,n_bins,Bins 20,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07868970005074516,0.38801035484328855,0.17204584279536095,"{""alpha"": 0.1, ""n_bins"": 20, ""tol"": 0.5}",,,,,,,0.9089937492339747,0.02030958685471448,0.0,0.0,0.0,0.0,0.9041478832293715,0,8141,18,25,0.0,0.0,0.0,0.0,0.0,0.31751656348430546,0.3241691104594331,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,20.0,0.5,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Alpha 0.05,Alpha 0.05,hbos__tab_03,3,auto,auto_ablation,Measures milder smoothing inside the log-density score.,ablation,alpha,Alpha 0.05,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.12865580001380295,0.36950456756924877,0.18871634455489786,"{""alpha"": 0.05, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.8912121583527393,0.015530567668525121,0.0,0.0,0.0,0.0,0.9356536012339424,0,8127,32,25,0.0,0.0,0.0,0.0,0.0,0.4013299578445748,0.7770039100684262,24,0.0,0.0,0.0,,,,,,0.05,,,,,,,,10.0,0.5,,,,,,,,,
114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,114,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Tol 0.2,Tol 0.2,hbos__tab_04,4,auto,auto_ablation,Measures stricter out-of-range penalties near histogram edges.,ablation,tol,Tol 0.2,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07556450000265613,0.3921094564199948,0.19162607052832534,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.2}",,,,,,,0.9050962127711729,0.019233046741445867,0.0,0.0,0.0,0.0,0.9669876680049707,0,8144,15,25,0.0,0.0,0.0,0.0,0.0,0.31298875855327474,0.3239247311827957,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.2,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,auto,auto_ablation,Lightweight histogram baseline.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09354259999236092,0.3876956716131191,0.19162983072908704,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.6699644564284839,0.004495424776105191,0.0,0.0,0.0,0.0,0.9625851638003802,0,8144,15,25,0.0,0.0,0.0,0.0,0.0,0.31298875855327474,0.3239247311827957,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.5,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Bins 20,Bins 20,hbos__tab_02,2,auto,auto_ablation,Measures finer histogram resolution at every window position.,ablation,n_bins,Bins 20,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09050029999343678,0.37132786195267425,0.17856454352783202,"{""alpha"": 0.1, ""n_bins"": 20, ""tol"": 0.5}",,,,,,,0.7100036769211913,0.005225391151691399,0.0,0.0,0.0,0.0,0.9070214925361704,0,8141,18,25,0.0,0.0,0.0,0.0,0.0,0.31458401216465737,0.32404692082111436,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,20.0,0.5,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Alpha 0.05,Alpha 0.05,hbos__tab_03,3,auto,auto_ablation,Measures milder smoothing inside the log-density score.,ablation,alpha,Alpha 0.05,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07578499999362975,0.3655967962505778,0.18872913955531995,"{""alpha"": 0.05, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.6539870082117907,0.004271393627241959,0.0,0.0,0.0,0.0,0.9317842149165376,0,8128,31,25,0.0,0.0,0.0,0.0,0.0,0.3626765837353767,0.586754643206256,24,0.0,0.0,0.0,,,,,,0.05,,,,,,,,10.0,0.5,,,,,,,,,
115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544,115,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Tol 0.2,Tol 0.2,hbos__tab_04,4,auto,auto_ablation,Measures stricter out-of-range penalties near histogram edges.,ablation,tol,Tol 0.2,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07895860000280663,0.3876956716131191,0.19162983072908704,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.2}",,,,,,,0.6699644564284839,0.004495424776105191,0.0,0.0,0.0,0.0,0.9625851638003802,0,8144,15,25,0.0,0.0,0.0,0.0,0.0,0.31298875855327474,0.3239247311827957,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.2,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,auto,auto_ablation,Lightweight histogram baseline.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07737809995887801,0.41173744904225845,0.18305060690546848,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.661698737590391,0.004344464611845711,0.0,0.0,0.0,0.0,0.960889269758664,0,8122,37,25,0.0,0.0,0.0,0.0,0.0,0.5696282793056986,0.6489491691104595,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.5,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Bins 20,Bins 20,hbos__tab_02,2,auto,auto_ablation,Measures finer histogram resolution at every window position.,ablation,n_bins,Bins 20,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0887924000271596,0.39095354815431166,0.18574783932069258,"{""alpha"": 0.1, ""n_bins"": 20, ""tol"": 0.5}",,,,,,,0.6715185684520162,0.004535834054863606,0.0,0.0,0.0,0.0,0.9481970661163894,0,8117,42,25,0.0,0.0,0.0,0.0,0.0,0.5365332472187311,0.6489491691104595,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,20.0,0.5,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Alpha 0.05,Alpha 0.05,hbos__tab_03,3,auto,auto_ablation,Measures milder smoothing inside the log-density score.,ablation,alpha,Alpha 0.05,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08806290000211447,0.38759184733951,0.18159961383617654,"{""alpha"": 0.05, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.6472852065204069,0.004153652039448135,0.0,0.0,0.0,0.0,0.9323906888480397,0,8104,55,25,0.0,0.0,0.0,0.0,0.0,0.5490646938594153,0.6496823069403714,24,0.0,0.0,0.0,,,,,,0.05,,,,,,,,10.0,0.5,,,,,,,,,
007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544,7,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Tol 0.2,Tol 0.2,hbos__tab_04,4,auto,auto_ablation,Measures stricter out-of-range penalties near histogram edges.,ablation,tol,Tol 0.2,score_driver,24,1,8184,25,4000,6520,6544,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08596070000203326,0.41173744904225845,0.18305060690546848,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.2}",,,,,,,0.661698737590391,0.004344464611845711,0.0,0.0,0.0,0.0,0.960889269758664,0,8122,37,25,0.0,0.0,0.0,0.0,0.0,0.5696282793056986,0.6489491691104595,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.2,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,auto,auto_ablation,Lightweight histogram baseline.,baseline,baseline,Baseline,baseline,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07869759999448434,0.3768673787722997,0.18758251992358937,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.17281838181373743,0.00022157664197260384,0.0,0.0,0.0,0.0,0.9396149385430678,0,8168,14,2,0.0,0.0,0.0,0.0,0.0,0.32893450635386123,0.3306451612903226,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.5,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Bins 20,Bins 20,hbos__tab_02,2,auto,auto_ablation,Measures finer histogram resolution at every window position.,ablation,n_bins,Bins 20,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08033810002962127,0.38839443232967924,0.18150386379263947,"{""alpha"": 0.1, ""n_bins"": 20, ""tol"": 0.5}",,,,,,,0.21278416035199216,0.00023154424284490332,0.0,0.0,0.0,0.0,0.9329060237075977,0,8164,18,2,0.0,0.0,0.0,0.0,0.0,0.37736233300749433,0.4552785923753666,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,20.0,0.5,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Alpha 0.05,Alpha 0.05,hbos__tab_03,3,auto,auto_ablation,Measures milder smoothing inside the log-density score.,ablation,alpha,Alpha 0.05,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07908619998488575,0.3576764255949382,0.1870251272115468,"{""alpha"": 0.05, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.17196284527010508,0.0002213477629993385,0.0,0.0,0.0,0.0,0.9187518072295785,0,8166,16,2,0.0,0.0,0.0,0.0,0.0,0.32893450635386123,0.33088954056695996,24,0.0,0.0,0.0,,,,,,0.05,,,,,,,,10.0,0.5,,,,,,,,,
005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392,5,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Tol 0.2,Tol 0.2,hbos__tab_04,4,auto,auto_ablation,Measures stricter out-of-range penalties near histogram edges.,ablation,tol,Tol 0.2,score_driver,24,1,8184,2,4000,5391,5392,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08088159997714683,0.3768673787722997,0.18758251992358937,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.2}",,,,,,,0.17281838181373743,0.00022157664197260384,0.0,0.0,0.0,0.0,0.9396149385430678,0,8168,14,2,0.0,0.0,0.0,0.0,0.0,0.32893450635386123,0.3306451612903226,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.2,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,auto,auto_ablation,Lightweight histogram baseline.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07434789999388158,0.3917196010866074,0.19314573434107127,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.7424030706320636,0.15077897423737913,0.6666666666666666,0.12244897959183673,0.20689655172413793,0.1836734693877551,0.9711568041098212,6,8132,3,43,0.5,0.2979591836734694,0.37340153452685426,1.0,0.12244897959183673,0.7842945584881069,0.9972444989726096,24,0.5,0.2979591836734694,0.37340153452685426,,,,,,0.1,,,,,,,,10.0,0.5,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Bins 20,Bins 20,hbos__tab_02,2,auto,auto_ablation,Measures finer histogram resolution at every window position.,ablation,n_bins,Bins 20,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.09151640004711226,0.3894131820506609,0.1735517991262021,"{""alpha"": 0.1, ""n_bins"": 20, ""tol"": 0.5}",,,,,,,0.760894597543996,0.062076566224701396,0.05555555555555555,0.02040816326530612,0.029850746268656716,0.12244897959183673,0.9100685794292672,1,8118,17,48,0.3333333333333333,0.2163265306122449,0.2623762376237624,1.0,0.02040816326530612,0.4737428043879657,0.9964091208330841,24,0.3333333333333333,0.2163265306122449,0.2623762376237624,,,,,,0.1,,,,,,,,20.0,0.5,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Alpha 0.05,Alpha 0.05,hbos__tab_03,3,auto,auto_ablation,Measures milder smoothing inside the log-density score.,ablation,alpha,Alpha 0.05,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07779110001865774,0.36982696459646086,0.19046735237722293,"{""alpha"": 0.05, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.7377532205260715,0.04996469905316054,0.11428571428571428,0.08163265306122448,0.09523809523809523,0.12244897959183673,0.9412290217281296,4,8104,31,45,0.2,0.2653061224489796,0.2280701754385965,1.0,0.08163265306122448,0.5871526323139227,0.9969253097133282,24,0.2,0.2653061224489796,0.2280701754385965,,,,,,0.05,,,,,,,,10.0,0.5,,,,,,,,,
117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900,117,CIMIS44AirTemperature,raw,hbos,HBOS,Density-based,Distribution,HBOS | Tol 0.2,Tol 0.2,hbos__tab_04,4,auto,auto_ablation,Measures stricter out-of-range penalties near histogram edges.,ablation,tol,Tol 0.2,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0794639999512583,0.3917196010866074,0.19314573434107127,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.2}",,,,,,,0.7424030706320636,0.15077897423737913,0.6666666666666666,0.12244897959183673,0.20689655172413793,0.1836734693877551,0.9711568041098212,6,8132,3,43,0.5,0.2979591836734694,0.37340153452685426,1.0,0.12244897959183673,0.7842945584881069,0.9972444989726096,24,0.5,0.2979591836734694,0.37340153452685426,,,,,,0.1,,,,,,,,10.0,0.2,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,auto,auto_ablation,Lightweight histogram baseline.,baseline,baseline,Baseline,baseline,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07844269997440279,0.3704852967194766,0.18174981261311451,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.9234955264125505,0.026005958507801973,0.0,0.0,0.0,0.0,0.9157347345588202,0,8132,27,25,0.0,0.0,0.0,0.0,0.0,0.6140006697802397,0.8515395894428153,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.5,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Bins 20,Bins 20,hbos__tab_02,2,auto,auto_ablation,Measures finer histogram resolution at every window position.,ablation,n_bins,Bins 20,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0777772999717854,0.3848751154079784,0.18353977769393934,"{""alpha"": 0.1, ""n_bins"": 20, ""tol"": 0.5}",,,,,,,0.9244564284838828,0.026233318645927737,0.0,0.0,0.0,0.0,0.9354944484897965,0,8131,28,25,0.0,0.0,0.0,0.0,0.0,0.6223838325652843,0.8515395894428153,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,20.0,0.5,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Alpha 0.05,Alpha 0.05,hbos__tab_03,3,auto,auto_ablation,Measures milder smoothing inside the log-density score.,ablation,alpha,Alpha 0.05,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08284930000081658,0.3446643889672092,0.1768378931939837,"{""alpha"": 0.05, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.9108371123912244,0.020281668730582868,0.0,0.0,0.0,0.0,0.8751780685491602,0,8123,36,25,0.0,0.0,0.0,0.0,0.0,0.6087640518084066,0.8522727272727272,24,0.0,0.0,0.0,,,,,,0.05,,,,,,,,10.0,0.5,,,,,,,,,
006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727,6,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Tol 0.2,Tol 0.2,hbos__tab_04,4,auto,auto_ablation,Measures stricter out-of-range penalties near histogram edges.,ablation,tol,Tol 0.2,score_driver,24,1,8184,25,4000,5703,5727,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0794408000074327,0.3704852967194766,0.18174981261311451,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.2}",,,,,,,0.9234955264125505,0.026005958507801973,0.0,0.0,0.0,0.0,0.9157347345588202,0,8132,27,25,0.0,0.0,0.0,0.0,0.0,0.6140006697802397,0.8515395894428153,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.2,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Baseline,Baseline,hbos__tab_01,1,auto,auto_ablation,Lightweight histogram baseline.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.08411230001365766,0.3509565081485649,0.1756989642454386,"{""alpha"": 0.1, ""n_bins"": 10, ""tol"": 0.5}",,,,,,,0.8788730981021787,0.026542647257585632,0.0,0.0,0.0,0.0,0.8780534008848806,0,8083,52,49,0.0,0.0,0.0,0.0,0.0,0.6959228607414091,0.8148826979472141,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,10.0,0.5,,,,,,,,,
008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597,8,CIMIS44AirTemperature,distorted,hbos,HBOS,Density-based,Distribution,HBOS | Bins 20,Bins 20,hbos__tab_02,2,auto,auto_ablation,Measures finer histogram resolution at every window position.,ablation,n_bins,Bins 20,score_driver,24,1,8184,49,4000,5549,5597,zscore,sigma,3.0,range,datasets\normalized\zscore,0.07968259998597205,0.3595157846703641,0.17119418116833673,"{""alpha"": 0.1, ""n_bins"": 20, ""tol"": 0.5}",,,,,,,0.8885039449092482,0.02933064522622774,0.0,0.0,0.0,0.0,0.8730983281753744,0,8067,68,49,0.0,0.0,0.0,0.0,0.0,0.7197266186533264,0.8830645161290324,24,0.0,0.0,0.0,,,,,,0.1,,,,,,,,20.0,0.5,,,,,,,,,
