dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
193_UCR_Anomaly_s20101m_10000_35774_35874,193,s20101m,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,108,1,40000,101,10000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,3.3245380999869667,0.07565686174489142,0.0751160697682834,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9922385707078689,0.7017190196452243,0.10909090909090909,0.8316831683168316,0.1928817451205511,0.6336633663366337,0.3010050710497416,84,39213,686,17,0.014492753623188406,0.8653465346534654,0.028508056624698287,1.0,0.8316831683168316,0.4983199675324675,0.9999363861386139,108,0.014492753623188406,0.8653465346534654,0.028508056624698287,10.0,auto,30.0,minkowski,2.0,,,,,
193_UCR_Anomaly_s20101m_10000_35774_35874,193,s20101m,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,108,1,40000,101,10000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,37.05537660000846,0.06310312824867596,0.07909706304705955,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9997141296625465,0.9595367751201965,0.11361079865016872,1.0,0.20404040404040405,0.8910891089108911,0.3003943173898546,101,39111,788,0,0.020404040404040404,1.0,0.03999208077608394,1.0,1.0,0.44185265748031494,1.0,108,0.020404040404040404,1.0,0.03999208077608394,50.0,auto,30.0,manhattan,1.0,,,,,
192_UCR_Anomaly_s20101mML2_12000_35774_35874,192,s20101mML,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,3.3452966999611817,0.024213223388118568,0.04741975295153097,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9996652438496312,0.8090414765916005,0.3079268292682927,1.0,0.47086247086247085,0.801980198019802,0.16647248224271147,101,39672,227,0,0.015422201862879828,1.0,0.03037593984962406,1.0,1.0,0.746019512195122,1.0,108,0.015422201862879828,1.0,0.03037593984962406,20.0,auto,30.0,minkowski,2.0,,,,,
192_UCR_Anomaly_s20101mML2_12000_35774_35874,192,s20101mML,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,3.4438910999451764,0.030427287220884114,0.04066632787467569,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9828103089012628,0.46436908870014915,0.127129750982962,0.9603960396039604,0.22453703703703703,0.5544554455445545,0.15242627084491117,97,39233,666,4,0.017449181507465373,0.9683168316831683,0.03428062223018817,1.0,0.9603960396039604,0.6899672673656618,0.9999960396039604,108,0.017449181507465373,0.9683168316831683,0.03428062223018817,10.0,auto,30.0,minkowski,2.0,,,,,
192_UCR_Anomaly_s20101mML2_12000_35774_35874,192,s20101mML,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,37.15742569998838,0.020636842921504136,0.04822198558249535,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9997935380896169,0.9264549577614716,0.3531468531468531,1.0,0.5219638242894057,0.7821782178217822,0.1653027996689902,101,39714,185,0,0.03616183315431436,1.0,0.06979958534899793,1.0,1.0,0.6627435751748252,1.0,108,0.03616183315431436,1.0,0.06979958534899793,50.0,auto,30.0,manhattan,1.0,,,,,
084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,84,s20101mML,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,3.3321617000037804,0.02392360796967126,0.04670073011501257,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9998037122943352,0.9233840460681264,0.4334763948497854,1.0,0.6047904191616766,0.8415841584158416,0.16402579831470898,101,39767,132,0,0.022320441988950276,1.0,0.04366623432771293,1.0,1.0,0.8043655042918455,1.0,108,0.022320441988950276,1.0,0.04366623432771293,20.0,auto,30.0,minkowski,2.0,,,,,
084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,84,s20101mML,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,3.269893399963621,0.03191127066090809,0.04370215504890818,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9927127879082803,0.590740845856857,0.14798206278026907,0.9801980198019802,0.2571428571428571,0.693069306930693,0.16301773580763265,99,39329,570,2,0.018000000000000002,0.9841584158415841,0.03535339564109151,1.0,0.9801980198019802,0.6878080904334828,0.9999990099009901,108,0.018000000000000002,0.9841584158415841,0.03535339564109151,10.0,auto,30.0,minkowski,2.0,,,,,
084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,84,s20101mML,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,37.171032900048885,0.02309100327020567,0.049616497235039324,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9998156235583959,0.9368128597217149,0.38996138996138996,1.0,0.5611111111111111,0.7821782178217822,0.17194049497532363,101,39741,158,0,0.04766399244926852,1.0,0.09099099099099098,1.0,1.0,0.6872148648648648,1.0,108,0.04766399244926852,1.0,0.09099099099099098,50.0,auto,30.0,manhattan,1.0,,,,,
201_UCR_Anomaly_CHARISfive_10000_17001_17016,201,CHARISfive,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,33,1,41347,16,10000,17001,17016,zscore,sigma,3.0,range,datasets\normalized\zscore,2.322431200009305,0.013564683248858532,0.02542525785635342,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9999591710822385,0.8222947837837543,0.07239819004524888,1.0,0.1350210970464135,0.875,0.0898404568179188,16,41126,205,0,0.015473887814313346,1.0,0.03047619047619048,1.0,1.0,0.6099245903257575,1.0,33,0.015473887814313346,1.0,0.03047619047619048,20.0,auto,30.0,minkowski,2.0,,,,,
201_UCR_Anomaly_CHARISfive_10000_17001_17016,201,CHARISfive,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,33,1,41347,16,10000,17001,17016,zscore,sigma,3.0,range,datasets\normalized\zscore,2.275195900001563,0.016853716565674273,0.026633900312410277,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.999975805085771,0.8475279673349527,0.128,1.0,0.22695035460992907,0.9375,0.0967554175029051,16,41222,109,0,0.015473887814313346,1.0,0.03047619047619048,1.0,1.0,0.6580346820809249,1.0,33,0.015473887814313346,1.0,0.03047619047619048,10.0,auto,30.0,minkowski,2.0,,,,,
201_UCR_Anomaly_CHARISfive_10000_17001_17016,201,CHARISfive,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,33,1,41347,16,10000,17001,17016,zscore,sigma,3.0,range,datasets\normalized\zscore,11.11142299999483,0.010342306500659813,0.02054598687309039,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9999410248965667,0.7322384213009213,0.05460750853242321,1.0,0.10355987055016182,0.875,0.07198026711993098,16,41054,277,0,0.020915032679738564,1.0,0.04097311139564661,1.0,1.0,0.5930435915263402,1.0,33,0.020915032679738564,1.0,0.04097311139564661,50.0,auto,30.0,manhattan,1.0,,,,,
202_UCR_Anomaly_CHARISfive_10411_10998_11028,202,CHARISfive,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,33,1,41790,31,10411,10998,11028,zscore,sigma,3.0,range,datasets\normalized\zscore,2.339037899975665,0.07583028363879912,0.05464727037816415,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9991927565933247,0.7708502870060873,0.03969270166453265,1.0,0.07635467980295567,0.7096774193548387,0.2397720947732916,31,41009,750,0,0.0038461538461538464,1.0,0.007662835249042146,1.0,1.0,0.6669430623638283,1.0,33,0.0038461538461538464,1.0,0.007662835249042146,20.0,auto,30.0,minkowski,2.0,,,,,
202_UCR_Anomaly_CHARISfive_10411_10998_11028,202,CHARISfive,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,33,1,41790,31,10411,10998,11028,zscore,sigma,3.0,range,datasets\normalized\zscore,2.3121326000546105,0.12775027974220352,0.07580321739038491,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.7997920479185866,0.38637375674763724,0.024881516587677725,0.6774193548387096,0.048,0.41935483870967744,0.35515993191335826,21,40936,823,10,0.004453870625662778,0.7419354838709677,0.008854586785949988,1.0,0.6774193548387096,0.6092556412166906,0.9999228091301361,33,0.004453870625662778,0.7419354838709677,0.008854586785949988,10.0,auto,30.0,minkowski,2.0,,,,,
202_UCR_Anomaly_CHARISfive_10411_10998_11028,202,CHARISfive,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,33,1,41790,31,10411,10998,11028,zscore,sigma,3.0,range,datasets\normalized\zscore,11.53132770000957,0.04592986416921667,0.049977160155653705,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9992391054970572,0.6066599650682538,0.04725609756097561,1.0,0.09024745269286755,0.7096774193548387,0.19586134463617777,31,41134,625,0,0.006021756021756022,1.0,0.011971423054643755,1.0,1.0,0.6825899787847484,1.0,33,0.006021756021756022,1.0,0.011971423054643755,50.0,auto,30.0,manhattan,1.0,,,,,
203_UCR_Anomaly_CHARISfive_10500_10995_11028,203,CHARISfive,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,33,1,41612,34,10500,10995,11028,zscore,sigma,3.0,range,datasets\normalized\zscore,2.3857153999852017,0.05772269189118375,0.05289175815550691,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9996236697574792,0.8533932137228266,0.04809052333804809,1.0,0.09176788124156546,0.8823529411764706,0.2163979663577045,34,40905,673,0,0.008905185961236248,1.0,0.017653167185877464,1.0,1.0,0.6614261390435057,1.0,33,0.008905185961236248,1.0,0.017653167185877464,20.0,auto,30.0,minkowski,2.0,,,,,
203_UCR_Anomaly_CHARISfive_10500_10995_11028,203,CHARISfive,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,33,1,41612,34,10500,10995,11028,zscore,sigma,3.0,range,datasets\normalized\zscore,2.275249600003008,0.05543486693495415,0.045874490683131285,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9995635418051967,0.8489269142567563,0.04941860465116279,1.0,0.09418282548476455,0.8529411764705882,0.193058338984348,34,40924,654,0,0.00786308973172988,1.0,0.01560348783845801,1.0,1.0,0.658053796813978,1.0,33,0.00786308973172988,1.0,0.01560348783845801,10.0,auto,30.0,minkowski,2.0,,,,,
203_UCR_Anomaly_CHARISfive_10500_10995_11028,203,CHARISfive,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,33,1,41612,34,10500,10995,11028,zscore,sigma,3.0,range,datasets\normalized\zscore,11.231786399963312,0.09021034653970204,0.08132629684436671,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9990393675388285,0.5487807520705204,0.043645699614890884,1.0,0.08364083640836409,0.5,0.3341892370728022,34,40833,745,0,0.012318840579710144,1.0,0.024337866857551894,1.0,1.0,0.6691506393744178,1.0,33,0.012318840579710144,1.0,0.024337866857551894,50.0,auto,30.0,manhattan,1.0,,,,,
072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,72,ltstdbs30791ES,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,10.361586599959992,0.07235558946975827,0.07010409190047437,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.49779651533387637,0.03159619657837448,0.03288364249578415,0.19402985074626866,0.05623648161499639,0.11940298507462686,0.28266786517118137,39,53652,1147,162,0.006003694581280788,0.35522388059701493,0.011807823287185038,1.0,0.19402985074626866,0.7384431549900352,0.998525237449118,233,0.006003694581280788,0.35522388059701493,0.011807823287185038,20.0,auto,30.0,minkowski,2.0,,,,,
072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,72,ltstdbs30791ES,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,10.230535999988206,0.08772548495300841,0.0728505460125304,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.4113805686434885,0.03365258534934777,0.02780191138140747,0.15920398009950248,0.047337278106508875,0.10945273631840796,0.3062771229905996,32,53680,1119,169,0.004505773021684032,0.32736318407960197,0.008889196603394748,1.0,0.15920398009950248,0.7398763683753258,0.9984614201718678,233,0.004505773021684032,0.32736318407960197,0.008889196603394748,10.0,auto,30.0,minkowski,2.0,,,,,
072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,72,ltstdbs30791ES,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,161.83189780003158,0.08267431415125727,0.08669898470966586,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.909611053475483,0.07038366226622735,0.0998389694041868,0.6169154228855721,0.17186417186417186,0.0845771144278607,0.34277126828025484,124,53681,1118,77,0.015338941118258287,0.6935323383084577,0.030014057586095766,1.0,0.6169154228855721,0.6941946420729029,0.9995907281772953,233,0.015338941118258287,0.6935323383084577,0.030014057586095766,50.0,auto,30.0,manhattan,1.0,,,,,
180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,180,ltstdbs30791ES,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,10.305141899967566,0.0681960642349699,0.09227675854411709,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.5085679469583958,0.03355508465282107,0.026972353337828724,0.19900497512437812,0.047505938242280284,0.15422885572139303,0.3450263398673211,40,53356,1443,161,0.022033898305084745,0.2796019900497513,0.04084873221324537,1.0,0.09950248756218906,0.6725109789738245,0.9985455902306648,233,0.022033898305084745,0.2796019900497513,0.04084873221324537,20.0,auto,30.0,minkowski,2.0,,,,,
180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,180,ltstdbs30791ES,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,10.171834299981128,0.07067317397258158,0.08565731418138549,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.385077114473255,0.029724071128903636,0.02301410541945063,0.15422885572139303,0.040051679586563305,0.13930348258706468,0.327645116516738,31,53483,1316,170,0.0048558897243107775,0.32338308457711445,0.009568105681270494,1.0,0.15422885572139303,0.6666812647634474,0.9984034373586613,233,0.0048558897243107775,0.32338308457711445,0.009568105681270494,10.0,auto,30.0,minkowski,2.0,,,,,
180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,180,ltstdbs30791ES,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,161.73303679999663,0.0733586048561047,0.10765424653558578,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.922677620855739,0.08274801259777122,0.06139677666922486,0.39800995024875624,0.10638297872340426,0.16417910447761194,0.39632134446286205,80,53576,1223,121,0.024524375743162904,0.3592039800995025,0.04591400787702925,1.0,0.19900497512437812,0.6526417846926673,0.9994648123021257,233,0.024524375743162904,0.3592039800995025,0.04591400787702925,50.0,auto,30.0,manhattan,1.0,,,,,
071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800,71,ltstdbs30791AS,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,10.193866900051944,0.0361651764754322,0.039401851691957895,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.2565422490641739,0.002309867949914162,0.0,0.0,0.0,0.0,0.15437073155130587,0,53745,1054,201,0.0,0.0,0.0,0.0,0.0,0.6398636104881835,0.996579421076436,233,0.0,0.0,0.0,20.0,auto,30.0,minkowski,2.0,,,,,
071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800,71,ltstdbs30791AS,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,10.355671699973755,0.053972578553452784,0.05107311474758905,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.19361195082998484,0.0021854462038878317,0.0,0.0,0.0,0.0,0.20719192279621992,0,53457,1342,201,0.0,0.0,0.0,0.0,0.0,0.6234355168676331,0.9964193125282679,233,0.0,0.0,0.0,10.0,auto,30.0,minkowski,2.0,,,,,
071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800,71,ltstdbs30791AS,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,162.1302762000123,0.022466753191059723,0.05331883294442677,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9983108781354637,0.5387835792480201,0.6491228070175439,0.9203980099502488,0.7613168724279835,0.6368159203980099,0.18242325202434004,185,54699,100,16,0.22839506172839508,0.9363184079601992,0.3672156391231207,1.0,0.9203980099502488,0.982111004784689,0.9999779737675261,233,0.22839506172839508,0.9363184079601992,0.3672156391231207,50.0,auto,30.0,manhattan,1.0,,,,,
