dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0887293000123463,0.2593484138421955,0.129413371870164,"{""subsequence_multiplier"": 4}",,,,,,,0.9001354236275791,0.0237407150512774,0.0,0.0,0.0,0.0,0.6475885294526877,0.0,9822.0,125.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5485565113022605,0.8408681736347269,26,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.093033600016497,0.0962671294618527,0.0838650851691017,"{""subsequence_multiplier"": 2}",,,,,,,0.9993672345785604,0.88153860346152,0.3805970149253731,1.0,0.5513513513513514,0.803921568627451,0.3478623849691579,51.0,9864.0,83.0,0.0,0.1342105263157894,1.0,0.2366589327146171,1.0,1.0,0.8651312352022643,1.0,26,0.1342105263157894,1.0,0.2366589327146171,,,,,,,,,,2.0,,,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0807718000141903,0.0621073661607603,0.0696270103235849,"{""subsequence_multiplier"": 1}",,,,,,,0.9989414485005824,0.7352135782720527,0.4322033898305085,1.0,0.6035502958579881,0.7450980392156863,0.2709883971315152,51.0,9880.0,67.0,0.0,0.1011904761904761,1.0,0.1837837837837837,1.0,1.0,0.871908279961077,1.0,26,0.1011904761904761,1.0,0.1837837837837837,,,,,,,,,,1.0,,,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0894170999818015,0.1821575274069342,0.1143758462812848,"{""subsequence_multiplier"": 4}",,,,,,,0.999919179494458,0.9702320273368608,0.2914285714285714,1.0,0.4513274336283185,0.9803921568627452,0.5252850662507889,51.0,9823.0,124.0,0.0,0.1349206349206349,1.0,0.2377622377622377,1.0,1.0,0.8677861286543024,1.0,26,0.1349206349206349,1.0,0.2377622377622377,,,,,,,,,,4.0,,,,,,,,,,,,,,
177_UCR_Anomaly_insectEPG5_3200_8500_8501,177,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1327560999779962,0.0542073593234013,0.0743056463499925,"{""subsequence_multiplier"": 2}",,,,,,,0.9965090764013564,0.0406015037593984,0.0298507462686567,1.0,0.0579710144927536,0.0,0.277124298373379,2.0,9961.0,65.0,0.0,0.0151515151515151,1.0,0.0298507462686567,1.0,1.0,0.9948011240169315,1.0,26,0.0151515151515151,1.0,0.0298507462686567,,,,,,,,,,2.0,,,,,,,,,,,,,,
177_UCR_Anomaly_insectEPG5_3200_8500_8501,177,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0780893000192008,0.0242944721342706,0.0487319984264959,"{""subsequence_multiplier"": 1}",,,,,,,0.9967584280869738,0.0437229437229437,0.0476190476190476,1.0,0.0909090909090909,0.0,0.1704904674137584,2.0,9986.0,40.0,0.0,0.024390243902439,1.0,0.0476190476190476,1.0,1.0,0.9948620054324082,1.0,26,0.024390243902439,1.0,0.0476190476190476,,,,,,,,,,1.0,,,,,,,,,,,,,,
177_UCR_Anomaly_insectEPG5_3200_8500_8501,177,insectEPG,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0779888000106439,0.0840560213508663,0.0901075252463874,"{""subsequence_multiplier"": 4}",,,,,,,0.997506483143826,0.0563492063492063,0.017391304347826,1.0,0.0341880341880341,0.0,0.3543785970900285,2.0,9913.0,113.0,0.0,0.017391304347826,1.0,0.0341880341880341,1.0,1.0,0.993795633096894,1.0,26,0.017391304347826,1.0,0.0341880341880341,,,,,,,,,,4.0,,,,,,,,,,,,,,
178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,178,ltstdbs30791AI,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,233,1,56123,201,17555,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,2.3410498999874108,0.08726011568353,0.107261295510001,"{""subsequence_multiplier"": 2}",,,,,,,0.9985423015461656,0.5292411530239762,0.202416918429003,1.0,0.3366834170854271,0.5671641791044776,0.4090440022135334,201.0,55130.0,792.0,0.0,0.0740331491712707,1.0,0.1378600823045267,1.0,1.0,0.9198635230391228,1.0,233,0.0740331491712707,1.0,0.1378600823045267,,,,,,,,,,2.0,,,,,,,,,,,,,,
178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,178,ltstdbs30791AI,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,233,1,56123,201,17555,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,2.234920200018678,0.0438068389327548,0.073600770345986,"{""subsequence_multiplier"": 1}",,,,,,,0.9993512641363832,0.8438805007371539,0.3430034129692833,1.0,0.5108005082592122,0.6417910447761194,0.2646091499707129,201.0,55537.0,385.0,0.0,0.056747600225861,1.0,0.1074004808976756,1.0,1.0,0.9595090354626378,1.0,233,0.056747600225861,1.0,0.1074004808976756,,,,,,,,,,1.0,,,,,,,,,,,,,,
178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,178,ltstdbs30791AI,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,233,1,56123,201,17555,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,2.705187999992632,0.2084470864198576,0.1694156762522534,"{""subsequence_multiplier"": 4}",,,,,,,0.993164786560385,0.1935572469418027,0.1536697247706422,1.0,0.2664015904572565,0.0,0.716694115176618,201.0,54815.0,1107.0,0.0,0.0674044265593561,1.0,0.1262959472196041,1.0,1.0,0.8980505411306894,1.0,233,0.0674044265593561,1.0,0.1262959472196041,,,,,,,,,,4.0,,,,,,,,,,,,,,
179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800,179,ltstdbs30791AS,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,1.8569934999686664,0.0740612187272199,0.1019800108023842,"{""subsequence_multiplier"": 2}",,,,,,,0.9982575852284772,0.5144660591971209,0.278393351800554,1.0,0.4355362946912243,0.4676616915422885,0.3800012511343726,201.0,54278.0,521.0,0.0,0.0612431444241316,1.0,0.11541774332472,1.0,1.0,0.9090704104759506,1.0,233,0.0612431444241316,1.0,0.11541774332472,,,,,,,,,,2.0,,,,,,,,,,,,,,
179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800,179,ltstdbs30791AS,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,1.954266800021287,0.0411839726785484,0.0715437458995592,"{""subsequence_multiplier"": 1}",,,,,,,0.9991344215073104,0.6747665173805182,0.45372460496614,1.0,0.6242236024844721,0.5970149253731343,0.2558152103772261,201.0,54557.0,242.0,0.0,0.0728260869565217,1.0,0.1357649442755825,1.0,1.0,0.8960039811204595,1.0,233,0.0728260869565217,1.0,0.1357649442755825,,,,,,,,,,1.0,,,,,,,,,,,,,,
179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800,179,ltstdbs30791AS,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,1.8568173000239767,0.1835153448110404,0.1553396687049847,"{""subsequence_multiplier"": 4}",,,,,,,0.9925793939479776,0.1825570905157001,0.1789848619768477,1.0,0.3036253776435045,0.0,0.6495343509259948,201.0,53877.0,922.0,0.0,0.0669330669330669,1.0,0.1254681647940074,1.0,1.0,0.9442697644296932,1.0,233,0.0669330669330669,1.0,0.1254681647940074,,,,,,,,,,4.0,,,,,,,,,,,,,,
180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,180,ltstdbs30791ES,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,1.7769679000484755,0.0747178578655443,0.0941379641045396,"{""subsequence_multiplier"": 2}",,,,,,,0.999529805851307,0.8648459868720612,0.3013493253373313,1.0,0.4631336405529954,0.845771144278607,0.3571317501791633,201.0,54333.0,466.0,0.0,0.043886462882096,1.0,0.0840828278602802,1.0,1.0,0.8844245604470492,1.0,233,0.043886462882096,1.0,0.0840828278602802,,,,,,,,,,2.0,,,,,,,,,,,,,,
180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,180,ltstdbs30791ES,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,1.741744700004347,0.0343030989035405,0.0505403524027574,"{""subsequence_multiplier"": 1}",,,,,,,0.9996035715871272,0.7857039025376249,0.4663573085846867,1.0,0.6360759493670886,0.845771144278607,0.1859241561118128,201.0,54569.0,230.0,0.0,0.0539018503620273,1.0,0.1022900763358778,1.0,1.0,0.9302977430921746,1.0,233,0.0539018503620273,1.0,0.1022900763358778,,,,,,,,,,1.0,,,,,,,,,,,,,,
180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,180,ltstdbs30791ES,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,1.8418213999830184,0.2564012850352938,0.1791556570468156,"{""subsequence_multiplier"": 4}",,,,,,,0.9887285955666656,0.1373756406321735,0.1186440677966101,0.5223880597014925,0.1933701657458563,0.0,0.7938682561757406,105.0,54019.0,780.0,96.0,0.1305785123966942,0.408955223880597,0.1979515317786923,1.0,0.2611940298507462,0.7737222085259373,0.9997056987788332,233,0.1305785123966942,0.408955223880597,0.1979515317786923,,,,,,,,,,4.0,,,,,,,,,,,,,,
182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,182,qtdbSel1005V,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7090197000070475,0.2240057178823254,0.1216514437904029,"{""subsequence_multiplier"": 2}",,,,,,,0.9958951637759534,0.6677566148975789,0.4106548279689234,0.9226932668329176,0.5683563748079877,0.6583541147132169,0.5889600492535343,370.0,35069.0,531.0,31.0,0.1369356032568467,0.9381546134663344,0.2389878838908355,1.0,0.9226932668329176,0.7184716875388312,0.9999334321622128,188,0.1369356032568467,0.9381546134663344,0.2389878838908355,,,,,,,,,,2.0,,,,,,,,,,,,,,
182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,182,qtdbSel1005V,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7080786000005901,0.1015137349127448,0.0592083159799842,"{""subsequence_multiplier"": 1}",,,,,,,0.8869295861469921,0.3584548953221456,0.3752860411899313,0.4089775561097257,0.3914081145584726,0.4064837905236907,0.2791386828526975,164.0,35327.0,273.0,237.0,0.0392156862745098,0.3635910224438903,0.0707956007671951,1.0,0.2044887780548628,0.632041812721068,0.9989534095097524,188,0.0392156862745098,0.3635910224438903,0.0707956007671951,,,,,,,,,,1.0,,,,,,,,,,,,,,
182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,182,qtdbSel1005V,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7307641000370495,0.4534884869150847,0.1488842076963148,"{""subsequence_multiplier"": 4}",,,,,,,0.9406654711535768,0.0794795109482812,0.0,0.0,0.0,0.0,0.9001411100040293,0.0,35518.0,82.0,401.0,0.0,0.0,0.0,0.0,0.0,0.4203135278762581,0.42259937223966,188,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800,183,qtdbSel100MLII,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,189,1,30000,401,4000,13400,13800,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5442368999938481,0.1585350485708755,0.136158000211089,"{""subsequence_multiplier"": 2}",,,,,,,0.9867952757384892,0.5762356923866588,0.4369846878680801,0.9251870324189526,0.5936,0.5685785536159601,0.5670090492041426,371.0,29121.0,478.0,30.0,0.1922279792746113,0.940149625935162,0.3191922234735805,1.0,0.9251870324189526,0.6761708676874755,0.9999251870324192,189,0.1922279792746113,0.940149625935162,0.3191922234735805,,,,,,,,,,2.0,,,,,,,,,,,,,,
183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800,183,qtdbSel100MLII,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,189,1,30000,401,4000,13400,13800,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5028617000207305,0.0778731395894277,0.0611795871103854,"{""subsequence_multiplier"": 1}",,,,,,,0.8737425752150587,0.3204512895856206,0.3236245954692556,0.2493765586034912,0.2816901408450704,0.2543640897755611,0.2614119009205842,100.0,29390.0,209.0,301.0,0.0408163265306122,0.2997506234413965,0.0718491287844824,1.0,0.1246882793017456,0.5939144012944984,0.998059268495428,189,0.0408163265306122,0.2997506234413965,0.0718491287844824,,,,,,,,,,1.0,,,,,,,,,,,,,,
183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800,183,qtdbSel100MLII,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,189,1,30000,401,4000,13400,13800,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5304363000323065,0.4261840883228932,0.1798161003581868,"{""subsequence_multiplier"": 4}",,,,,,,0.8996457974965286,0.0938406539404154,0.0,0.0,0.0,0.1396508728179551,0.9656323893974535,0.0,29484.0,115.0,401.0,0.0,0.0,0.0,0.0,0.0,0.3104666666666666,0.3142999999999999,189,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
192_UCR_Anomaly_s20101mML2_12000_35774_35874,192,s20101mML,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8083208000170998,0.0963688382805122,0.0810626568232704,"{""subsequence_multiplier"": 2}",,,,,,,0.9983917312004892,0.4159978543240259,0.3344370860927152,1.0,0.5012406947890818,0.4653465346534653,0.3395568087503234,101.0,39698.0,201.0,0.0,0.039763779527559,1.0,0.0764861794774706,1.0,1.0,0.899999048013245,1.0,108,0.039763779527559,1.0,0.0764861794774706,,,,,,,,,,2.0,,,,,,,,,,,,,,
192_UCR_Anomaly_s20101mML2_12000_35774_35874,192,s20101mML,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7989847999997437,0.0678426145669346,0.0552857848125347,"{""subsequence_multiplier"": 1}",,,,,,,0.9999039654335118,0.943941801055636,0.2752043596730245,1.0,0.4316239316239316,0.9405940594059404,0.233699969004539,101.0,39633.0,266.0,0.0,0.0218662048062351,1.0,0.0427966101694915,1.0,1.0,0.6551949250681198,1.0,108,0.0218662048062351,1.0,0.0427966101694915,,,,,,,,,,1.0,,,,,,,,,,,,,,
192_UCR_Anomaly_s20101mML2_12000_35774_35874,192,s20101mML,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8414349000086077,0.2139566947457905,0.1332532425498651,"{""subsequence_multiplier"": 4}",,,,,,,0.9954484082208568,0.2234369494947478,0.1068783068783068,1.0,0.1931166347992352,0.1386138613861386,0.613716422395386,101.0,39055.0,844.0,0.0,0.0199604743083003,1.0,0.0391397016082154,1.0,1.0,0.5702986640211639,1.0,108,0.0199604743083003,1.0,0.0391397016082154,,,,,,,,,,4.0,,,,,,,,,,,,,,
193_UCR_Anomaly_s20101m_10000_35774_35874,193,s20101m,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,108,1,40000,101,10000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8137276999768801,0.1089557539149702,0.0783671010324152,"{""subsequence_multiplier"": 2}",,,,,,,0.998971660869438,0.7067684844867274,0.2445520581113801,1.0,0.3929961089494163,0.504950495049505,0.344057057012216,101.0,39587.0,312.0,0.0,0.0345299145299145,1.0,0.0667547918043622,1.0,1.0,0.6828611682808716,1.0,108,0.0345299145299145,1.0,0.0667547918043622,,,,,,,,,,2.0,,,,,,,,,,,,,,
193_UCR_Anomaly_s20101m_10000_35774_35874,193,s20101m,raw,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,108,1,40000,101,10000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8250563999754377,0.1086287175209242,0.0703409188896482,"{""subsequence_multiplier"": 1}",,,,,,,0.9999985110919924,0.9994096677469224,0.1942307692307692,1.0,0.3252818035426731,0.99009900990099,0.3196514741898691,101.0,39480.0,419.0,0.0,0.0269764957264957,1.0,0.0525357607282184,1.0,1.0,0.5165981009615385,1.0,108,0.0269764957264957,1.0,0.0525357607282184,,,,,,,,,,1.0,,,,,,,,,,,,,,
