dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420,42,Lab2Cmac011215EPG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,33,1,29859,231,7000,12190,12420,zscore,sigma,3.0,range,datasets\normalized\zscore,0.8231970999622717,0.3475450207188614,0.0864488453705616,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.968913809740055,0.6378197424243586,0.4250559284116331,0.8225108225108225,0.56047197640118,0.5887445887445888,0.6068915568305464,190.0,29371.0,257.0,41.0,0.0864978902953586,0.2940012368583797,0.1336690936597121,1.0,0.1175015460729746,0.7019636961878921,0.999971656105485,33,0.0864978902953586,0.2940012368583797,0.1336690936597121,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3428960999881383,0.4525919481558119,0.0990534147382464,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9365071198180392,0.2966739890376174,0.4596774193548387,0.3540372670807453,0.4,0.3788819875776397,0.7497521923705512,57.0,24439.0,67.0,104.0,0.1739130434782608,0.2708074534161491,0.2118047121690551,1.0,0.0885093167701863,0.678590600998853,0.9994547245080876,45,0.1739130434782608,0.2708074534161491,0.2118047121690551,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2971377999929245,0.4229135713950463,0.1071072412559294,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9339446848610532,0.2914888314803834,0.5714285714285714,0.3478260869565217,0.4324324324324324,0.3788819875776397,0.7442352951628348,56.0,24464.0,42.0,105.0,0.2666666666666666,0.2695652173913043,0.2681081081081081,1.0,0.0869565217391304,0.7731996313342704,0.9994435193548248,45,0.2666666666666666,0.2695652173913043,0.2681081081081081,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1030366999912075,0.4874020255795054,0.1310490159874532,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.3219718532614398,0.0133774201166714,0.0769230769230769,0.0124223602484472,0.0213903743315508,0.0559006211180124,0.8805490735418651,2.0,24482.0,24.0,159.0,0.1666666666666666,0.2049689440993788,0.1838440111420612,1.0,0.0062111801242236,0.5520143698681826,0.9977175480505928,45,0.1666666666666666,0.2049689440993788,0.1838440111420612,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.6088020000024699,0.4417266615657579,0.0978917567587619,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.9400975702236442,0.2704126112587522,0.4014598540145985,0.3416149068322981,0.3691275167785235,0.3664596273291925,0.7354019318420438,55.0,24424.0,82.0,106.0,0.1851851851851851,0.2546583850931677,0.2144351464435146,1.0,0.0683229813664596,0.6478268640480987,0.999564761631138,45,0.1851851851851851,0.2546583850931677,0.2144351464435146,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440,43,MesoplodonDensirostris,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,45,1,24667,161,10000,19280,19440,zscore,sigma,3.0,range,datasets\normalized\zscore,0.6554503999941517,0.4457983348938671,0.0985334528825641,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9441551390887668,0.380455404614651,0.4429530201342282,0.4099378881987577,0.4258064516129032,0.4099378881987577,0.7413986935415595,66.0,24423.0,83.0,95.0,0.1428571428571428,0.2819875776397516,0.189640768588137,1.0,0.1024844720496894,0.6850475174968159,0.9995548154838598,45,0.1428571428571428,0.2819875776397516,0.189640768588137,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9653350999578834,0.4908186307817223,0.0804218333625002,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.5599082860047218,0.3409589612249055,1.0,0.2136498516320474,0.3520782396088019,0.3560830860534125,0.732084130869223,72.0,29594.0,0.0,265.0,1.0,0.285459940652819,0.4441366574330563,1.0,0.1068249258160237,1.0,0.9981999647656474,168,1.0,0.285459940652819,0.4441366574330563,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1942016999819316,0.4487175061727386,0.0757601453616233,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.6727995830416343,0.4728830823916208,1.0,0.2759643916913946,0.4325581395348837,0.4777448071216617,0.6759979422576086,93.0,29594.0,0.0,244.0,1.0,0.255192878338279,0.4066193853427896,1.0,0.0689910979228486,1.0,0.9990951493082952,168,1.0,0.255192878338279,0.4066193853427896,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2416103999712504,0.5821828267250718,0.0869524754637762,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.0369830960602528,0.0057091356419798,0.0,0.0,0.0,0.0,0.8430402531164007,0.0,29256.0,338.0,337.0,0.0,0.0,0.0,0.0,0.0,0.5411061318745146,0.9308075239718018,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.3440517999697477,0.4953914200946382,0.0809585868108187,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.5545653551957059,0.3367088671579691,1.0,0.2106824925816023,0.3480392156862745,0.344213649851632,0.7382671805270946,71.0,29594.0,0.0,266.0,1.0,0.284272997032641,0.4426987060998152,1.0,0.1053412462908011,1.0,0.9981843502171712,168,1.0,0.284272997032641,0.4426987060998152,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821,44,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,168,1,29931,337,9000,18485,18821,zscore,sigma,3.0,range,datasets\normalized\zscore,1.6049278999562375,0.485570189188862,0.0793049401898375,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.579273627724282,0.3735261392570839,1.0,0.2195845697329377,0.3600973236009732,0.3768545994065282,0.7234850097583746,74.0,29594.0,0.0,263.0,1.0,0.2878338278931751,0.4470046082949309,1.0,0.1097922848664688,1.0,0.998230896442629,168,1.0,0.2878338278931751,0.4470046082949309,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9413292999961412,0.437898196929893,0.0920774471716328,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.984320130550822,0.8181899110871147,1.0,0.6925207756232687,0.8183306055646481,0.7867036011080333,0.7141305384447916,250.0,29570.0,0.0,111.0,1.0,0.754016620498615,0.8597599494630449,1.0,0.6925207756232687,1.0,0.9993442905756184,168,1.0,0.754016620498615,0.8597599494630449,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.2533822999685071,0.4311792779915279,0.0884882647247321,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.994941155640824,0.8717636765285952,1.0,0.7590027700831025,0.862992125984252,0.7867036011080333,0.6966440721657242,274.0,29570.0,0.0,87.0,1.0,0.807202216066482,0.8933169834457388,1.0,0.7590027700831025,1.0,0.999442022283755,168,1.0,0.807202216066482,0.8933169834457388,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2315122000291012,0.4144287184378347,0.1112404315544201,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.0160210477602796,0.0060917838569145,0.0,0.0,0.0,0.0,0.7481500131010953,0.0,29086.0,484.0,361.0,0.0,0.0,0.0,0.0,0.0,0.5796948339307127,0.9439711336072968,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.413854299986269,0.4428509121760288,0.0941179854103513,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.9853137819362852,0.8297845029424074,1.0,0.6897506925207756,0.8163934426229508,0.7867036011080333,0.7252048684070831,249.0,29570.0,0.0,112.0,1.0,0.7518005540166206,0.8583175205566098,1.0,0.6897506925207756,1.0,0.999337904696962,168,1.0,0.7518005540166206,0.8583175205566098,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717,45,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,168,1,29931,361,14000,23357,23717,zscore,sigma,3.0,range,datasets\normalized\zscore,1.6102476999512874,0.4447205011176394,0.0935094272799114,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9867925959997264,0.8254070246567767,1.0,0.6925207756232687,0.8183306055646481,0.7867036011080333,0.7252487829573737,250.0,29570.0,0.0,111.0,1.0,0.754016620498615,0.8597599494630449,1.0,0.6925207756232687,1.0,0.9993442905756184,168,1.0,0.754016620498615,0.8597599494630449,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9252032000222244,0.6298818147091384,0.130635374052534,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.1580728691147229,0.0014204701094434,0.0,0.0,0.0,0.0,1.0217879368667404,0.0,29858.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1361305000027642,0.619880136241501,0.127162276523301,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.3080319906920152,0.0016688161529083,0.0,0.0,0.0,0.0,1.001366965811404,0.0,29858.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2177706999937072,0.4396351614323635,0.1152440386264743,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.8074800631665684,0.0058510685724419,0.0,0.0,0.0,0.0,0.7853672773117863,0.0,29357.0,501.0,73.0,0.0,0.0,0.0,0.0,0.0,0.6162503098443786,0.98179145367679,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.390000500017777,0.63652042627101,0.1308882892459432,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.1845704370550284,0.0014346024998822,0.0,0.0,0.0,0.0,1.0291852940088395,0.0,29858.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477,46,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,168,1,29931,73,16000,23405,23477,zscore,sigma,3.0,range,datasets\normalized\zscore,1.5576224999967965,0.6260986591620017,0.1317918293540231,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.2045682899055529,0.0014699073963459,0.0,0.0,0.0,0.0,1.021474147224071,0.0,29858.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9427507999935189,0.663592571079085,0.1303432198168041,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.068454612104601,0.0013173468451928,0.0,0.0,0.0,0.0,1.0546222305294974,0.0,29858.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.244299300014973,0.6499617004355241,0.1278108168908411,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.1045615915332574,0.0013638977317427,0.0,0.0,0.0,0.0,1.0333941511080478,0.0,29858.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2179368999786675,0.3638588612072311,0.1394983264626798,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.21369551034715,0.0014801531842338,0.0,0.0,0.0,0.0,0.7823538405952706,0.0,29312.0,546.0,73.0,0.0,0.0,0.0,0.0,0.0,0.5825283683607829,0.8578396979720023,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.5177790999878198,0.6819532741843629,0.132019895476872,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.0703732828539103,0.0013193940159196,0.0,0.0,0.0,0.0,1.078012960614979,0.0,29858.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077,47,PowerDemand,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,168,1,29931,73,18000,24005,24077,zscore,sigma,3.0,range,datasets\normalized\zscore,1.6816985000041311,0.6867721243906713,0.1308901980214931,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.0738669886779156,0.001324547295127,0.0,0.0,0.0,0.0,1.0794427184551507,0.0,29858.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,,0.0,168,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085,48,TkeepFifthMARS,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,98,1,11334,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1081639000040013,0.7310716134760447,0.0641869152286354,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.7339201255439876,0.183526333002837,0.3898305084745763,0.2346938775510204,0.2929936305732484,0.2346938775510204,0.9236323591619512,23.0,11200.0,36.0,75.0,0.3898305084745763,0.3877551020408163,0.3887900355871886,1.0,0.2346938775510204,0.9927860674197628,0.9949357720854356,98,0.3898305084745763,0.3877551020408163,0.3887900355871886,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085,48,TkeepFifthMARS,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,98,1,11334,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0998408999876119,0.7506017452660532,0.0627920427051769,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.7096186819334356,0.1447022907222669,0.2857142857142857,0.1020408163265306,0.150375939849624,0.2346938775510204,0.938977873381584,10.0,11211.0,25.0,88.0,0.5,0.2816326530612245,0.360313315926893,1.0,0.1020408163265306,0.9916181401094052,0.9948124300011164,98,0.5,0.2816326530612245,0.360313315926893,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085,48,TkeepFifthMARS,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,98,1,11334,98,3500,5988,6085,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0280564999848138,0.6032766383750008,0.1007929637942652,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.4648742017276828,0.0251502990843556,0.0,0.0,0.0,0.1428571428571428,0.9056555297577964,0.0,11225.0,11.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0065731427563084,0.0070584083289217,98,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
