dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,28.83058220002568,0.483453002321644,0.3646192446947605,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.6653948902147353,0.0061646423869095,0.0,0.0,0.0,0.0,1.5773107364059258,0.0,38350.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,15.133284399984404,0.7678635343492067,0.1844053381811161,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.2417156376006976,0.0026479024504093,0.0,0.0,0.0,0.0,1.321079548892555,0.0,38350.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,15.299854999990202,0.6685296394690187,0.1304941200261402,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.6304865033762899,0.0056989434858281,0.0,0.0,0.0,0.0,1.0600119995474393,0.0,38278.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,33.39621100004297,0.452804005449112,0.3541840868271139,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.6285719015498393,0.0035529702859872,0.0,0.0,0.0,0.0,1.5153562659304536,0.0,38278.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,15.451398300006986,0.6685296394690187,0.1304941200261402,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.6304865033762899,0.0056989434858281,0.0,0.0,0.0,0.0,1.0600119995474393,0.0,38278.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,16.901941900025122,0.758709303430373,0.1639393276901924,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.4175118963374015,0.00263469900832,0.0,0.0,0.0,0.0,1.2505272865009502,0.0,38168.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,22.286052000010383,0.6358511231387136,0.345288940536042,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.6155571200591029,0.0045262466387997,0.0,0.0,0.0,0.0099009900990099,1.6717179447468395,0.0,38168.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,15.28281500004232,0.7588848074601696,0.1632266661226429,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.4175118963374015,0.00263469900832,0.0,0.0,0.0,0.0,1.2485648058280985,0.0,38168.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
166_UCR_Anomaly_apneaecg_10000_12240_12308,166,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,15.005535100004636,0.7687659415109054,0.1842572607624391,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.7168041577670783,0.0053712992734095,0.0,0.0,0.0,0.0,1.3215377237982229,0.0,38432.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
166_UCR_Anomaly_apneaecg_10000_12240_12308,166,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,28.227369699976407,0.484149026226048,0.3646027677369514,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.6989616141138424,0.0038795061976408,0.0,0.0,0.0,0.0,1.5779573294369025,0.0,38432.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
166_UCR_Anomaly_apneaecg_10000_12240_12308,166,apneaecg,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,14.918910799955484,0.7689465247217899,0.1843512445823631,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.7167555117112552,0.0053711939582144,0.0,0.0,0.0,0.0,1.3220002584688793,0.0,38432.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,5.504011000011815,0.366136950178632,0.1553306327967825,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9704338822920376,0.1425112385102883,0.0,0.0,0.0,0.1290322580645161,0.8321288485689795,0.0,9956.0,14.0,31.0,0.0,0.0,0.0,0.0,0.0,0.6163669347350978,0.6377362263773623,26,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,5.458415300003253,0.3647974108903287,0.1568299408601005,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9704338822920372,0.1425112385102883,0.0,0.0,0.0,0.1290322580645161,0.8352872334706305,0.0,9956.0,14.0,31.0,0.0,0.0,0.0,0.0,0.0,0.6163669347350978,0.6377362263773623,26,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
173_UCR_Anomaly_insectEPG1_3000_7000_7030,173,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,5.366479999996955,0.3640837390578166,0.1504491741700989,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.8981978192642444,0.1084625061347455,0.2,0.1935483870967742,0.1967213114754098,0.1935483870967742,0.8154312615681136,6.0,9946.0,24.0,25.0,0.3333333333333333,0.2774193548387097,0.3028169014084507,1.0,0.0967741935483871,0.8094857180948571,0.99917911434663,26,0.3333333333333333,0.2774193548387097,0.3028169014084507,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,5.421299400011776,0.3312210542605993,0.1408257064808451,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.8246744731401772,0.1850839974590407,0.1612903225806451,0.1923076923076923,0.175438596491228,0.1923076923076923,0.7536981737031347,5.0,9946.0,26.0,21.0,0.1428571428571428,0.3538461538461538,0.2035398230088495,1.0,0.1923076923076923,0.837786912221154,0.9983035068552172,26,0.1428571428571428,0.3538461538461538,0.2035398230088495,,,,,,,,,,,,1.0,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,5.488046799990116,0.3299997674412621,0.1421784458773157,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.8247747539263783,0.1850845081837088,0.1666666666666666,0.1923076923076923,0.1785714285714285,0.1923076923076923,0.7565351050732093,5.0,9947.0,25.0,21.0,0.1428571428571428,0.3538461538461538,0.2035398230088495,1.0,0.1923076923076923,0.8425851837034074,0.9983035068552172,26,0.1428571428571428,0.3538461538461538,0.2035398230088495,,,,,,,,,,,,2.0,,,,,,,,,,,,
174_UCR_Anomaly_insectEPG2_3700_8000_8025,174,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,5.415144500002498,0.3360625668931546,0.1403212569556018,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.8115839735875837,0.1680833413790942,0.1463414634146341,0.2307692307692307,0.1791044776119403,0.1923076923076923,0.7570263377599602,6.0,9937.0,35.0,20.0,0.1071428571428571,0.3846153846153846,0.1675977653631284,1.0,0.2307692307692307,0.8277435974999877,0.99846123070768,26,0.1071428571428571,0.3846153846153846,0.1675977653631284,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,5.48674980000942,0.364629576501278,0.1526437113130985,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.6454542408096244,0.0087828409444023,0.0,0.0,0.0,0.0,0.8225607104405736,0.0,9925.0,22.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5940915455818436,0.674634926985397,26,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,5.500519900000654,0.363289635270887,0.1541565041807202,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.6455114065330566,0.0087841046376392,0.0,0.0,0.0,0.0,0.8257591478130477,0.0,9929.0,18.0,51.0,0.0,0.0,0.0,0.0,0.0,0.5912182436487298,0.6396279255851169,26,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
175_UCR_Anomaly_insectEPG3_5200_7000_7050,175,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,5.44742040001438,0.3639331103523163,0.1493677727311607,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.7305050098857278,0.0119095660857301,0.0,0.0,0.0,0.0,0.8120364285457986,0.0,9923.0,24.0,51.0,0.0,0.0,0.0,0.0,0.0,0.7621190904847636,0.9760952190438088,26,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,5.452527199988253,0.3288984183645034,0.1413509785370272,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9786229762841095,0.2520816738531384,0.2833333333333333,0.3333333333333333,0.3063063063063063,0.3333333333333333,0.752951353975585,17.0,9904.0,43.0,34.0,0.282051282051282,0.2888888888888889,0.2854291417165669,1.0,0.1111111111111111,0.8199706607988264,0.9995253952751334,26,0.282051282051282,0.2888888888888889,0.2854291417165669,,,,,,,,,,,,1.0,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,5.521242499991786,0.327697215085554,0.1426812812934522,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9786229762841095,0.2520816738531383,0.2982456140350877,0.3333333333333333,0.3148148148148148,0.3333333333333333,0.7557410589659108,17.0,9907.0,40.0,34.0,0.282051282051282,0.2888888888888889,0.2854291417165669,1.0,0.1111111111111111,0.814310230467146,0.9995253952751334,26,0.282051282051282,0.2888888888888889,0.2854291417165669,,,,,,,,,,,,2.0,,,,,,,,,,,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558,176,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,5.426593699987279,0.3349011682429619,0.1419513172716376,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.98354612781073,0.2574160485828304,0.3148148148148148,0.3333333333333333,0.3238095238095238,0.3333333333333333,0.7607551200578747,17.0,9910.0,37.0,34.0,0.2538461538461538,0.2888888888888889,0.2702362204724409,1.0,0.1111111111111111,0.8086283923451356,0.9995253952751334,26,0.2538461538461538,0.2888888888888889,0.2702362204724409,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
177_UCR_Anomaly_insectEPG5_3200_8500_8501,177,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,5.296606099989731,0.1239745077593147,0.0681227467901874,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9958108916816276,0.033573806881243,0.019047619047619,1.0,0.0373831775700934,0.0,0.3283427481298772,2.0,9923.0,103.0,0.0,0.0136054421768707,1.0,0.0268456375838926,1.0,1.0,0.9331633331433892,1.0,26,0.0136054421768707,1.0,0.0268456375838926,,,,,,,,,,,,1.0,,,,,,,,,,,,
177_UCR_Anomaly_insectEPG5_3200_8500_8501,177,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,5.306236400007037,0.1235345878561288,0.0685151139242684,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9958108916816276,0.033573806881243,0.019047619047619,1.0,0.0373831775700934,0.0,0.3290799296289341,2.0,9923.0,103.0,0.0,0.0136054421768707,1.0,0.0268456375838926,1.0,1.0,0.9331633331433892,1.0,26,0.0136054421768707,1.0,0.0268456375838926,,,,,,,,,,,,2.0,,,,,,,,,,,,
177_UCR_Anomaly_insectEPG5_3200_8500_8501,177,insectEPG,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,5.231843499990646,0.1260964308617333,0.067866600892047,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9958108916816276,0.033573806881243,0.019047619047619,1.0,0.0373831775700934,0.0,0.3296962335378745,2.0,9923.0,103.0,0.0,0.0136054421768707,1.0,0.0268456375838926,1.0,1.0,0.9331633331433892,1.0,26,0.0136054421768707,1.0,0.0268456375838926,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,178,ltstdbs30791AI,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,233,1,56123,201,17555,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,42.667733300011605,0.2275707284834901,0.2421708674868745,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.94704800271736,0.0907976045295893,0.0916609235010337,0.6616915422885572,0.1610169491525423,0.0,0.954083330944114,133.0,54604.0,1318.0,68.0,0.0588235294117647,0.7293532338308457,0.1088667755829496,1.0,0.6616915422885572,0.3453578498629198,0.9998156589785956,233,0.0588235294117647,0.7293532338308457,0.1088667755829496,,,,,,,,,,,,1.0,,,,,,,,,,,,
178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,178,ltstdbs30791AI,raw,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,233,1,56123,201,17555,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,52.445797999971546,0.1925601694669053,0.1551555167795599,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9955501274785544,0.2794935082763135,0.1480117820324006,1.0,0.2578576010262989,0.0199004975124378,0.6580267198055851,201.0,54765.0,1157.0,0.0,0.0124906785980611,1.0,0.0246731725280795,1.0,1.0,0.7532179281058905,1.0,233,0.0124906785980611,1.0,0.0246731725280795,,,,,,,,,,,,2.0,,,,,,,,,,,,
178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,178,ltstdbs30791AI,raw,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,233,1,56123,201,17555,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,37.52210429997649,0.2281548484448684,0.2421147129943191,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9464320950947848,0.0907798954363196,0.0921052631578947,0.6616915422885572,0.1617021276595744,0.0,0.954498987427826,133.0,54611.0,1311.0,68.0,0.0588235294117647,0.7293532338308457,0.1088667755829496,1.0,0.6616915422885572,0.3458320708132015,0.9998156589785956,233,0.0588235294117647,0.7293532338308457,0.1088667755829496,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800,179,ltstdbs30791AS,raw,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,35.54309260001173,0.2471152171775475,0.2554355437781216,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.971982093946407,0.0690339792656675,0.0,0.0,0.0,0.0,1.0134218485119124,0.0,54799.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,,0.0,233,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
